Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.952381,0.590965,0,0,0,0,0,0
2,0.949939,0.583639,0,0,0,0,0,0
3,0.947497,0.588523,0,0,0,0,0,0
4,0.969475,0.586081,0,0,0,0,0,0
5,0.971917,0.576313,0,0,0,0,0,0
6,0.952381,0.586081,0,0,0,0,0,0
7,0.964591,0.561661,0,0,0,0,0,0
8,0.954823,0.600733,0,0,0,0,0,0
9,0.969475,0.595849,0,0,0,0,0,0
10,0.937729,0.603175,0,0,0,0,0,0
11,0.989011,0.610501,0,0,0,0,0,0
12,0.962149,0.634921,0,0,0,0,0,0
13,0.981685,0.598291,0,0,0,0,0,0
14,0.920635,0.625153,0,0,0,0,0,0
15,0.962149,0.600733,0,0,0,0,0,0
16,0.952381,0.598291,0,0,0,0,0,0
17,0.959707,0.634921,0,0,0,0,0,0
18,0.962149,0.610501,0,0,0,0,0,0
19,0.954823,0.625153,0,0,0,0,0,0
20,0.964591,0.566545,0,0,0,0,0,0
21,0.947497,0.561661,0,0,0,0,0,0
22,0.949939,0.600733,0,0,0,0,0,0
23,0.947497,0.595849,0,0,0,0,0,0
24,0.954823,0.588523,0,0,0,0,0,0
25,0.952381,0.588523,0,0,0,0,0,0
26,0.969475,0.583639,0,0,0,0,0,0
27,0.949939,0.625153,0,0,0,0,0,0
28,0.725275,0.610501,0,0,0,0,0,0
29,0.932845,0.625153,0,0,0,0,0,0
30,0.971917,0.605617,0,0,0,0,0,0
31,0.905983,0.595849,0,0,0,0,0,0
32,0.991453,0.627595,0,0,0,0,0,0
33,0.952381,0.627595,0,0,0,0,0,0
34,0.991453,0.654457,0,0,0,0,0,0
35,0.920635,0.627595,0,0,0,0,0,0
36,0.967033,0.630037,0,0,0,0,0,0
37,0.935287,0.630037,0,0,0,0,0,0
38,0.962149,0.630037,0,0,0,0,0,0
39,0.954823,0.654457,0,0,0,0,0,0
40,0.959707,0.637363,0,0,0,0,0,0
41,0.969475,0.625153,0,0,0,0,0,0
42,0.942613,0.673993,0,0,0,0,0,0
43,0.957265,0.608059,0,0,0,0,0,0
44,0.940171,0.676435,0,0,0,0,0,0
45,0.964591,0.647131,0,0,0,0,0,0
46,0.947497,0.666667,0,0,0,0,0,0
47,0.986569,0.647131,0,0,0,0,0,0
48,0.952381,0.632479,0,0,0,0,0,0
49,0.969475,0.637363,0,0,0,0,0,0
50,0.937729,0.647131,0,0,0,0,0,0
51,0.971917,0.620269,0,0,0,0,0,0
52,0.940171,0.669109,0,0,0,0,0,0
53,0.964591,0.664225,0,0,0,0,0,0
54,0.920635,0.644689,0,0,0,0,0,0
55,0.962149,0.664225,0,0,0,0,0,0
56,0.959707,0.642247,0,0,0,0,0,0
57,0.937729,0.652015,0,0,0,0,0,0
58,0.971917,0.669109,0,0,0,0,0,0
59,0.952381,0.676435,0,0,0,0,0,0
60,0.949939,0.673993,0,0,0,0,0,0
61,0.959707,0.720391,0,0,0,0,0,0
62,0.964591,0.669109,0,0,0,0,0,0
63,0.952381,0.666667,0,0,0,0,0,0
64,0.937729,0.669109,0,0,0,0,0,0
65,0.942613,0.669109,0,0,0,0,0,0
66,0.964591,0.671551,0,0,0,0,0,0
67,0.959707,0.656899,0,0,0,0,0,0
68,0.979243,0.669109,0,0,0,0,0,0
69,0.945055,0.669109,0,0,0,0,0,0
70,0.969475,0.669109,0,0,0,0,0,0
71,0.920635,0.671551,0,0,0,0,0,0
72,0.967033,0.656899,0,0,0,0,0,0
73,0.967033,0.669109,0,0,0,0,0,0
74,0.969475,0.686203,0,0,0,0,0,0
75,0.964591,0.678877,0,0,0,0,0,0
76,0.952381,0.671551,0,0,0,0,0,0
77,0.942613,0.661783,0,0,0,0,0,0
78,0.920635,0.669109,0,0,0,0,0,0
79,0.952381,0.681319,0,0,0,0,0,0
80,0.945055,0.683761,0,0,0,0,0,0
81,0.964591,0.691087,0,0,0,0,0,0
82,0.964591,0.742369,0,0,0,0,0,0
83,0.967033,0.678877,0,0,0,0,0,0
84,0.945055,0.654457,0,0,0,0,0,0
85,0.962149,0.727717,0,0,0,0,0,0
