Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.940171,0.683761,0,0,0,0,0,0
2,0.962149,0.713065,0,0,0,0,0,0
3,0.947497,0.725275,0,0,0,0,0,0
4,0.969475,0.713065,0,0,0,0,0,0
5,0.947497,0.664225,0,0,0,0,0,0
6,0.962149,0.698413,0,0,0,0,0,0
7,0.945055,0.771673,0,0,0,0,0,0
8,0.964591,0.727717,0,0,0,0,0,0
9,0.932845,0.739927,0,0,0,0,0,0
10,0.981685,0.747253,0,0,0,0,0,0
11,0.937729,0.735043,0,0,0,0,0,0
12,0.986569,0.732601,0,0,0,0,0,0
13,0.942613,0.737485,0,0,0,0,0,0
14,0.964591,0.713065,0,0,0,0,0,0
15,0.920635,0.732601,0,0,0,0,0,0
16,0.971917,0.754579,0,0,0,0,0,0
17,0.937729,0.744811,0,0,0,0,0,0
18,0.981685,0.717949,0,0,0,0,0,0
19,0.964591,0.786325,0,0,0,0,0,0
20,0.998779,0.749695,0,0,0,0,0,0
21,0.935287,0.764347,0,0,0,0,0,0
22,0.964591,0.742369,0,0,0,0,0,0
23,0.930403,0.742369,0,0,0,0,0,0
24,0.952381,0.757021,0,0,0,0,0,0
25,0.967033,0.759463,0,0,0,0,0,0
26,0.974359,0.752137,0,0,0,0,0,0
27,0.981685,0.781441,0,0,0,0,0,0
28,0.974359,0.798535,0,0,0,0,0,0
29,0.964591,0.771673,0,0,0,0,0,0
30,0.954823,0.749695,0,0,0,0,0,0
31,0.945055,0.749695,0,0,0,0,0,0
32,0.940171,0.766789,0,0,0,0,0,0
33,0.996337,0.827839,0,0,0,0,0,0
34,0.954823,0.766789,0,0,0,0,0,0
35,0.976801,0.783883,0,0,0,0,0,0
36,0.959707,0.778999,0,0,0,0,0,0
37,0.991453,0.796093,0,0,0,0,0,0
38,0.964591,0.781441,0,0,0,0,0,0
39,0.991453,0.835165,0,0,0,0,0,0
40,0.935287,0.793651,0,0,0,0,0,0
41,0.974359,0.798535,0,0,0,0,0,0
42,0.949939,0.791209,0,0,0,0,0,0
43,0.986569,0.837607,0,0,0,0,0,0
44,0.945055,0.813187,0,0,0,0,0,0
45,1.00366,0.810745,0,0,0,0,0,0
46,0.947497,0.805861,0,0,0,0,0,0
47,1.00855,0.813187,0,0,0,0,0,0
48,0.932845,0.805861,0,0,0,0,0,0
49,0.949939,0.813187,0,0,0,0,0,0
50,0.942613,0.818071,0,0,0,0,0,0
51,0.996337,0.798535,0,0,0,0,0,0
52,0.969475,0.818071,0,0,0,0,0,0
53,0.989011,0.840049,0,0,0,0,0,0
54,0.979243,0.803419,0,0,0,0,0,0
55,0.981685,0.822955,0,0,0,0,0,0
56,0.981685,0.783883,0,0,0,0,0,0
57,0.952381,0.864469,0,0,0,0,0,0
58,0.976801,0.827839,0,0,0,0,0,0
59,0.969475,0.835165,0,0,0,0,0,0
60,0.964591,0.852259,0,0,0,0,0,0
61,0.974359,0.849817,0,0,0,0,0,0
