Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.869353,0.781441,0,0,0,0,0,0
2,0.869353,0.798535,0,0,0,0,0,0
3,0.888889,0.783883,0,0,0,0,0,0
4,0.864469,0.798535,0,0,0,0,0,0
5,0.732601,0.774115,0,0,0,0,0,0
6,0.859585,0.778999,0,0,0,0,0,0
7,0.847375,0.761905,0,0,0,0,0,0
8,0.854701,0.788767,0,0,0,0,0,0
9,0.859585,0.783883,0,0,0,0,0,0
10,0.879121,0.764347,0,0,0,0,0,0
11,0.849817,0.759463,0,0,0,0,0,0
12,0.896215,0.796093,0,0,0,0,0,0
13,0.854701,0.796093,0,0,0,0,0,0
14,0.893773,0.788767,0,0,0,0,0,0
15,0.874237,0.796093,0,0,0,0,0,0
16,0.859585,0.759463,0,0,0,0,0,0
17,0.849817,0.788767,0,0,0,0,0,0
18,0.864469,0.783883,0,0,0,0,0,0
19,0.862027,0.808303,0,0,0,0,0,0
20,0.881563,0.781441,0,0,0,0,0,0
21,0.881563,0.793651,0,0,0,0,0,0
22,0.876679,0.774115,0,0,0,0,0,0
23,0.842491,0.820513,0,0,0,0,0,0
24,0.852259,0.764347,0,0,0,0,0,0
25,0.879121,0.796093,0,0,0,0,0,0
26,0.840049,0.771673,0,0,0,0,0,0
27,0.869353,0.786325,0,0,0,0,0,0
28,0.849817,0.781441,0,0,0,0,0,0
29,0.866911,0.791209,0,0,0,0,0,0
30,0.854701,0.781441,0,0,0,0,0,0
31,0.876679,0.810745,0,0,0,0,0,0
32,0.852259,0.788767,0,0,0,0,0,0
33,0.857143,0.788767,0,0,0,0,0,0
34,0.862027,0.786325,0,0,0,0,0,0
35,0.847375,0.786325,0,0,0,0,0,0
36,0.862027,0.781441,0,0,0,0,0,0
37,0.837607,0.798535,0,0,0,0,0,0
38,0.874237,0.774115,0,0,0,0,0,0
39,0.854701,0.852259,0,0,0,0,0,0
40,0.876679,0.796093,0,0,0,0,0,0
41,0.859585,0.781441,0,0,0,0,0,0
42,0.876679,0.752137,0,0,0,0,0,0
43,0.854701,0.791209,0,0,0,0,0,0
44,0.864469,0.776557,0,0,0,0,0,0
45,0.847375,0.781441,0,0,0,0,0,0
46,0.854701,0.752137,0,0,0,0,0,0
47,0.864469,0.783883,0,0,0,0,0,0
48,0.864469,0.781441,0,0,0,0,0,0
49,0.876679,0.783883,0,0,0,0,0,0
50,0.869353,0.793651,0,0,0,0,0,0
51,0.879121,0.781441,0,0,0,0,0,0
52,0.852259,0.783883,0,0,0,0,0,0
53,0.879121,0.781441,0,0,0,0,0,0
54,0.859585,0.735043,0,0,0,0,0,0
55,0.854701,0.774115,0,0,0,0,0,0
56,0.852259,0.822955,0,0,0,0,0,0
57,0.864469,0.786325,0,0,0,0,0,0
58,0.822955,0.749695,0,0,0,0,0,0
59,0.869353,0.788767,0,0,0,0,0,0
60,0.903541,0.847375,0,0,0,0,0,0
61,0.866911,0.791209,0,0,0,0,0,0
62,0.881563,0.791209,0,0,0,0,0,0
63,0.844933,0.774115,0,0,0,0,0,0
64,0.864469,0.781441,0,0,0,0,0,0
65,0.864469,0.778999,0,0,0,0,0,0
66,0.871795,0.757021,0,0,0,0,0,0
67,0.857143,0.761905,0,0,0,0,0,0
68,0.859585,0.761905,0,0,0,0,0,0
69,0.886447,0.783883,0,0,0,0,0,0
70,0.864469,0.832723,0,0,0,0,0,0
71,0.881563,0.781441,0,0,0,0,0,0
72,0.849817,0.800977,0,0,0,0,0,0
73,0.869353,0.737485,0,0,0,0,0,0
74,0.837607,0.771673,0,0,0,0,0,0
75,0.874237,0.793651,0,0,0,0,0,0
76,0.849817,0.754579,0,0,0,0,0,0
77,0.859585,0.840049,0,0,0,0,0,0
78,0.854701,0.752137,0,0,0,0,0,0
79,0.879121,0.788767,0,0,0,0,0,0
80,0.869353,0.778999,0,0,0,0,0,0
81,0.869353,0.778999,0,0,0,0,0,0
82,0.854701,0.769231,0,0,0,0,0,0
83,0.844933,0.786325,0,0,0,0,0,0
84,0.857143,0.778999,0,0,0,0,0,0
85,0.835165,0.774115,0,0,0,0,0,0
86,0.886447,0.786325,0,0,0,0,0,0
87,0.847375,0.786325,0,0,0,0,0,0
88,0.898657,0.793651,0,0,0,0,0,0
89,0.871795,0.774115,0,0,0,0,0,0
90,0.866911,0.781441,0,0,0,0,0,0
91,0.859585,0.776557,0,0,0,0,0,0
92,0.859585,0.825397,0,0,0,0,0,0
93,0.837607,0.769231,0,0,0,0,0,0
94,0.857143,0.776557,0,0,0,0,0,0
95,0.864469,0.742369,0,0,0,0,0,0
96,0.847375,0.793651,0,0,0,0,0,0
97,0.888889,0.786325,0,0,0,0,0,0
98,0.864469,0.791209,0,0,0,0,0,0
99,0.925519,0.778999,0,0,0,0,0,0
100,0.862027,0.776557,0,0,0,0,0,0
101,0.869353,0.820513,0,0,0,0,0,0
102,0.835165,0.761905,0,0,0,0,0,0
103,0.876679,0.764347,0,0,0,0,0,0
104,0.857143,0.788767,0,0,0,0,0,0
105,0.862027,0.749695,0,0,0,0,0,0
106,0.879121,0.778999,0,0,0,0,0,0
107,0.866911,0.786325,0,0,0,0,0,0
108,0.886447,0.778999,0,0,0,0,0,0
109,0.854701,0.783883,0,0,0,0,0,0
110,0.879121,0.778999,0,0,0,0,0,0
111,0.842491,0.776557,0,0,0,0,0,0
112,0.857143,0.749695,0,0,0,0,0,0
113,0.854701,0.781441,0,0,0,0,0,0
114,0.874237,0.830281,0,0,0,0,0,0
115,0.864469,0.769231,0,0,0,0,0,0
116,0.869353,0.803419,0,0,0,0,0,0
117,0.859585,0.793651,0,0,0,0,0,0
118,0.864469,0.771673,0,0,0,0,0,0
119,0.847375,0.774115,0,0,0,0,0,0
120,0.849817,0.774115,0,0,0,0,0,0
121,0.864469,0.781441,0,0,0,0,0,0
122,0.849817,0.774115,0,0,0,0,0,0
123,0.871795,0.776557,0,0,0,0,0,0
124,0.842491,0.747253,0,0,0,0,0,0
125,0.876679,0.786325,0,0,0,0,0,0
126,0.864469,0.769231,0,0,0,0,0,0
127,0.879121,0.835165,0,0,0,0,0,0
128,0.862027,0.752137,0,0,0,0,0,0
129,0.874237,0.847375,0,0,0,0,0,0
130,0.625153,0.776557,0,0,0,0,0,0
131,0.857143,0.766789,0,0,0,0,0,0
132,0.862027,0.757021,0,0,0,0,0,0
133,0.866911,0.783883,0,0,0,0,0,0
134,0.857143,0.776557,0,0,0,0,0,0
135,0.866911,0.842491,0,0,0,0,0,0
136,0.864469,0.781441,0,0,0,0,0,0
137,0.852259,0.810745,0,0,0,0,0,0
138,0.874237,0.786325,0,0,0,0,0,0
139,0.849817,0.810745,0,0,0,0,0,0
140,0.866911,0.761905,0,0,0,0,0,0
141,0.854701,0.786325,0,0,0,0,0,0
142,0.881563,0.781441,0,0,0,0,0,0
143,0.835165,0.769231,0,0,0,0,0,0
144,0.869353,0.798535,0,0,0,0,0,0
145,0.859585,0.761905,0,0,0,0,0,0
146,0.886447,0.754579,0,0,0,0,0,0
147,0.847375,0.778999,0,0,0,0,0,0
148,0.874237,0.786325,0,0,0,0,0,0
149,0.847375,0.752137,0,0,0,0,0,0
150,0.849817,0.786325,0,0,0,0,0,0
151,0.825397,0.796093,0,0,0,0,0,0
152,0.847375,0.774115,0,0,0,0,0,0
153,0.830281,0.781441,0,0,0,0,0,0
154,0.866911,0.783883,0,0,0,0,0,0
155,0.879121,0.791209,0,0,0,0,0,0
156,0.847375,0.791209,0,0,0,0,0,0
157,0.871795,0.859585,0,0,0,0,0,0
158,0.857143,0.781441,0,0,0,0,0,0
159,0.864469,0.776557,0,0,0,0,0,0
160,0.842491,0.776557,0,0,0,0,0,0
161,0.859585,0.793651,0,0,0,0,0,0
162,0.852259,0.764347,0,0,0,0,0,0
163,0.864469,0.842491,0,0,0,0,0,0
164,0.864469,0.800977,0,0,0,0,0,0
165,0.874237,0.793651,0,0,0,0,0,0
166,0.857143,0.818071,0,0,0,0,0,0
167,0.854701,0.757021,0,0,0,0,0,0
168,0.849817,0.761905,0,0,0,0,0,0
169,0.840049,0.840049,0,0,0,0,0,0
170,0.874237,0.805861,0,0,0,0,0,0
171,0.847375,0.798535,0,0,0,0,0,0
172,0.854701,0.778999,0,0,0,0,0,0
173,0.862027,0.805861,0,0,0,0,0,0
174,0.874237,0.808303,0,0,0,0,0,0
175,0.859585,0.793651,0,0,0,0,0,0
176,0.874237,0.786325,0,0,0,0,0,0
177,0.862027,0.791209,0,0,0,0,0,0
178,0.849817,0.776557,0,0,0,0,0,0
179,0.844933,0.781441,0,0,0,0,0,0
180,0.864469,0.788767,0,0,0,0,0,0
181,0.852259,0.732601,0,0,0,0,0,0
182,0.854701,0.800977,0,0,0,0,0,0
183,0.862027,0.791209,0,0,0,0,0,0
184,0.844933,0.796093,0,0,0,0,0,0
185,0.886447,0.791209,0,0,0,0,0,0
186,0.854701,0.791209,0,0,0,0,0,0
187,0.864469,0.778999,0,0,0,0,0,0
188,0.844933,0.783883,0,0,0,0,0,0
189,0.857143,0.776557,0,0,0,0,0,0
190,0.840049,0.800977,0,0,0,0,0,0
191,0.866911,0.800977,0,0,0,0,0,0
192,0.681319,0.752137,0,0,0,0,0,0
193,0.884005,0.805861,0,0,0,0,0,0
194,0.864469,0.786325,0,0,0,0,0,0
195,0.871795,0.803419,0,0,0,0,0,0
196,0.849817,0.786325,0,0,0,0,0,0
197,0.842491,0.776557,0,0,0,0,0,0
198,0.854701,0.781441,0,0,0,0,0,0
199,0.844933,0.822955,0,0,0,0,0,0
200,0.842491,0.800977,0,0,0,0,0,0
201,0.837607,0.754579,0,0,0,0,0,0
202,0.864469,0.800977,0,0,0,0,0,0
203,0.862027,0.791209,0,0,0,0,0,0
204,0.879121,0.800977,0,0,0,0,0,0
205,0.859585,0.793651,0,0,0,0,0,0
206,0.874237,0.754579,0,0,0,0,0,0
207,0.844933,0.776557,0,0,0,0,0,0
208,0.859585,0.774115,0,0,0,0,0,0
209,0.854701,0.778999,0,0,0,0,0,0
210,0.864469,0.786325,0,0,0,0,0,0
211,0.864469,0.781441,0,0,0,0,0,0
212,0.869353,0.798535,0,0,0,0,0,0
213,0.871795,0.783883,0,0,0,0,0,0
214,0.854701,0.796093,0,0,0,0,0,0
215,0.871795,0.771673,0,0,0,0,0,0
216,0.835165,0.766789,0,0,0,0,0,0
217,0.866911,0.783883,0,0,0,0,0,0
218,0.840049,0.783883,0,0,0,0,0,0
219,0.869353,0.778999,0,0,0,0,0,0
220,0.859585,0.761905,0,0,0,0,0,0
221,0.866911,0.788767,0,0,0,0,0,0
222,0.864469,0.781441,0,0,0,0,0,0
223,0.874237,0.791209,0,0,0,0,0,0
224,0.874237,0.774115,0,0,0,0,0,0
225,0.864469,0.783883,0,0,0,0,0,0
226,0.842491,0.747253,0,0,0,0,0,0
227,0.859585,0.796093,0,0,0,0,0,0
228,0.871795,0.791209,0,0,0,0,0,0
229,0.857143,0.837607,0,0,0,0,0,0
230,0.874237,0.764347,0,0,0,0,0,0
231,0.864469,0.791209,0,0,0,0,0,0
232,0.898657,0.800977,0,0,0,0,0,0
233,0.852259,0.830281,0,0,0,0,0,0
234,0.879121,0.791209,0,0,0,0,0,0
235,0.842491,0.771673,0,0,0,0,0,0
236,0.849817,0.732601,0,0,0,0,0,0
237,0.847375,0.783883,0,0,0,0,0,0
238,0.866911,0.803419,0,0,0,0,0,0
239,0.849817,0.776557,0,0,0,0,0,0
240,0.866911,0.791209,0,0,0,0,0,0
241,0.866911,0.786325,0,0,0,0,0,0
242,0.725275,0.744811,0,0,0,0,0,0
243,0.864469,0.752137,0,0,0,0,0,0
244,0.864469,0.776557,0,0,0,0,0,0
245,0.857143,0.732601,0,0,0,0,0,0
246,0.840049,0.774115,0,0,0,0,0,0
247,0.847375,0.764347,0,0,0,0,0,0
248,0.849817,0.781441,0,0,0,0,0,0
249,0.874237,0.742369,0,0,0,0,0,0
250,0.859585,0.774115,0,0,0,0,0,0
1,0.884005,0.786325,0,0,0,0,0,0
2,0.844933,0.788767,0,0,0,0,0,0
3,0.881563,0.774115,0,0,0,0,0,0
4,0.852259,0.774115,0,0,0,0,0,0
5,0.852259,0.776557,0,0,0,0,0,0
6,0.840049,0.757021,0,0,0,0,0,0
7,0.864469,0.778999,0,0,0,0,0,0
8,0.859585,0.764347,0,0,0,0,0,0
9,0.862027,0.776557,0,0,0,0,0,0
10,0.888889,0.774115,0,0,0,0,0,0
11,0.849817,0.747253,0,0,0,0,0,0
12,0.893773,0.786325,0,0,0,0,0,0
13,0.852259,0.754579,0,0,0,0,0,0
14,0.871795,0.796093,0,0,0,0,0,0
15,0.847375,0.747253,0,0,0,0,0,0
16,0.869353,0.747253,0,0,0,0,0,0
17,0.840049,0.757021,0,0,0,0,0,0
18,0.869353,0.778999,0,0,0,0,0,0
19,0.864469,0.778999,0,0,0,0,0,0
20,0.884005,0.791209,0,0,0,0,0,0
21,0.864469,0.761905,0,0,0,0,0,0
22,0.854701,0.786325,0,0,0,0,0,0
23,0.857143,0.774115,0,0,0,0,0,0
24,0.857143,0.783883,0,0,0,0,0,0
25,0.874237,0.830281,0,0,0,0,0,0
26,0.852259,0.788767,0,0,0,0,0,0
27,0.874237,0.783883,0,0,0,0,0,0
28,0.874237,0.791209,0,0,0,0,0,0
29,0.886447,0.825397,0,0,0,0,0,0
30,0.871795,0.835165,0,0,0,0,0,0
31,0.879121,0.783883,0,0,0,0,0,0
32,0.881563,0.796093,0,0,0,0,0,0
33,0.864469,0.788767,0,0,0,0,0,0
34,0.881563,0.769231,0,0,0,0,0,0
35,0.854701,0.778999,0,0,0,0,0,0
36,0.891331,0.793651,0,0,0,0,0,0
37,0.844933,0.793651,0,0,0,0,0,0
38,0.881563,0.798535,0,0,0,0,0,0
39,0.871795,0.788767,0,0,0,0,0,0
40,0.896215,0.810745,0,0,0,0,0,0
41,0.864469,0.800977,0,0,0,0,0,0
42,0.871795,0.771673,0,0,0,0,0,0
43,0.849817,0.781441,0,0,0,0,0,0
44,0.859585,0.791209,0,0,0,0,0,0
45,0.859585,0.805861,0,0,0,0,0,0
46,0.879121,0.793651,0,0,0,0,0,0
47,0.862027,0.803419,0,0,0,0,0,0
48,0.866911,0.813187,0,0,0,0,0,0
49,0.884005,0.805861,0,0,0,0,0,0
50,0.869353,0.798535,0,0,0,0,0,0
51,0.888889,0.800977,0,0,0,0,0,0
52,0.849817,0.800977,0,0,0,0,0,0
53,0.866911,0.783883,0,0,0,0,0,0
54,0.857143,0.796093,0,0,0,0,0,0
55,0.869353,0.805861,0,0,0,0,0,0
56,0.859585,0.796093,0,0,0,0,0,0
57,0.876679,0.818071,0,0,0,0,0,0
58,0.881563,0.808303,0,0,0,0,0,0
59,0.866911,0.800977,0,0,0,0,0,0
60,0.864469,0.803419,0,0,0,0,0,0
61,0.874237,0.793651,0,0,0,0,0,0
62,0.884005,0.798535,0,0,0,0,0,0
63,0.854701,0.815629,0,0,0,0,0,0
64,0.879121,0.810745,0,0,0,0,0,0
65,0.869353,0.793651,0,0,0,0,0,0
66,0.893773,0.820513,0,0,0,0,0,0
67,0.879121,0.837607,0,0,0,0,0,0
68,0.896215,0.813187,0,0,0,0,0,0
69,0.888889,0.803419,0,0,0,0,0,0
70,0.886447,0.818071,0,0,0,0,0,0
71,0.727717,0.808303,0,0,0,0,0,0
72,0.857143,0.803419,0,0,0,0,0,0
73,0.852259,0.800977,0,0,0,0,0,0
74,0.859585,0.820513,0,0,0,0,0,0
75,0.891331,0.820513,0,0,0,0,0,0
76,0.871795,0.822955,0,0,0,0,0,0
77,0.898657,0.844933,0,0,0,0,0,0
78,0.879121,0.837607,0,0,0,0,0,0
79,0.893773,0.881563,0,0,0,0,0,0
80,0.881563,0.825397,0,0,0,0,0,0
81,0.761905,0.820513,0,0,0,0,0,0
82,0.854701,0.835165,0,0,0,0,0,0
83,0.866911,0.800977,0,0,0,0,0,0
84,0.871795,0.818071,0,0,0,0,0,0
85,0.888889,0.825397,0,0,0,0,0,0
86,0.901099,0.844933,0,0,0,0,0,0
87,0.864469,0.840049,0,0,0,0,0,0
88,0.915751,0.803419,0,0,0,0,0,0
89,0.879121,0.822955,0,0,0,0,0,0
90,0.888889,0.835165,0,0,0,0,0,0
91,0.864469,0.830281,0,0,0,0,0,0
92,0.888889,0.832723,0,0,0,0,0,0
93,0.857143,0.830281,0,0,0,0,0,0
94,0.888889,0.825397,0,0,0,0,0,0
95,0.886447,0.844933,0,0,0,0,0,0
96,0.903541,0.840049,0,0,0,0,0,0
97,0.886447,0.832723,0,0,0,0,0,0
98,0.903541,0.847375,0,0,0,0,0,0
99,0.876679,0.840049,0,0,0,0,0,0
100,0.881563,0.879121,0,0,0,0,0,0
101,0.888889,0.837607,0,0,0,0,0,0
102,0.842491,0.869353,0,0,0,0,0,0
103,0.891331,0.847375,0,0,0,0,0,0
104,0.864469,0.854701,0,0,0,0,0,0
105,0.905983,0.871795,0,0,0,0,0,0
106,0.886447,0.896215,0,0,0,0,0,0
107,0.908425,0.847375,0,0,0,0,0,0
108,0.884005,0.847375,0,0,0,0,0,0
109,0.905983,0.830281,0,0,0,0,0,0
110,0.888889,0.874237,0,0,0,0,0,0
111,0.879121,0.849817,0,0,0,0,0,0
112,0.874237,0.832723,0,0,0,0,0,0
113,0.893773,0.822955,0,0,0,0,0,0
114,0.869353,0.820513,0,0,0,0,0,0
115,0.893773,0.857143,0,0,0,0,0,0
116,0.896215,0.859585,0,0,0,0,0,0
117,0.898657,0.852259,0,0,0,0,0,0
118,0.901099,0.830281,0,0,0,0,0,0
119,0.888889,0.857143,0,0,0,0,0,0
120,0.874237,0.837607,0,0,0,0,0,0
121,0.869353,0.898657,0,0,0,0,0,0
122,0.905983,0.849817,0,0,0,0,0,0
123,0.879121,0.852259,0,0,0,0,0,0
124,0.923077,0.866911,0,0,0,0,0,0
125,0.891331,0.866911,0,0,0,0,0,0
126,0.905983,0.847375,0,0,0,0,0,0
127,0.888889,0.852259,0,0,0,0,0,0
128,0.903541,0.852259,0,0,0,0,0,0
129,0.884005,0.847375,0,0,0,0,0,0
130,0.891331,0.859585,0,0,0,0,0,0
131,0.778999,0.869353,0,0,0,0,0,0
132,0.903541,0.849817,0,0,0,0,0,0
133,0.901099,0.864469,0,0,0,0,0,0
134,0.905983,0.869353,0,0,0,0,0,0
135,0.913309,0.862027,0,0,0,0,0,0
136,0.901099,0.869353,0,0,0,0,0,0
137,0.901099,0.884005,0,0,0,0,0,0
138,0.893773,0.871795,0,0,0,0,0,0
139,0.896215,0.852259,0,0,0,0,0,0
140,0.859585,0.898657,0,0,0,0,0,0
141,0.849817,0.893773,0,0,0,0,0,0
142,0.886447,0.864469,0,0,0,0,0,0
143,0.923077,0.913309,0,0,0,0,0,0
144,0.903541,0.910867,0,0,0,0,0,0
145,0.925519,0.903541,0,0,0,0,0,0
146,0.879121,0.901099,0,0,0,0,0,0
147,0.915751,0.859585,0,0,0,0,0,0
148,0.886447,0.879121,0,0,0,0,0,0
149,0.901099,0.884005,0,0,0,0,0,0
150,0.896215,0.884005,0,0,0,0,0,0
151,0.901099,0.884005,0,0,0,0,0,0
152,0.905983,0.876679,0,0,0,0,0,0
153,0.903541,0.898657,0,0,0,0,0,0
154,0.905983,0.903541,0,0,0,0,0,0
155,0.913309,0.874237,0,0,0,0,0,0
156,0.905983,0.862027,0,0,0,0,0,0
157,0.910867,0.852259,0,0,0,0,0,0
158,0.893773,0.876679,0,0,0,0,0,0
159,0.903541,0.896215,0,0,0,0,0,0
160,0.903541,0.898657,0,0,0,0,0,0
161,0.893773,0.896215,0,0,0,0,0,0
162,0.925519,0.910867,0,0,0,0,0,0
163,0.905983,0.947497,0,0,0,0,0,0
164,0.930403,0.913309,0,0,0,0,0,0
165,0.905983,0.908425,0,0,0,0,0,0
166,0.925519,0.891331,0,0,0,0,0,0
167,0.896215,0.879121,0,0,0,0,0,0
168,0.915751,0.869353,0,0,0,0,0,0
169,0.898657,0.913309,0,0,0,0,0,0
170,0.913309,0.901099,0,0,0,0,0,0
171,0.905983,0.896215,0,0,0,0,0,0
172,0.935287,0.903541,0,0,0,0,0,0
173,0.932845,0.967033,0,0,0,0,0,0
174,0.925519,0.913309,0,0,0,0,0,0
175,0.915751,0.913309,0,0,0,0,0,0
176,0.915751,0.903541,0,0,0,0,0,0
177,0.905983,0.901099,0,0,0,0,0,0
178,0.915751,0.881563,0,0,0,0,0,0
179,0.898657,0.918193,0,0,0,0,0,0
180,0.920635,0.923077,0,0,0,0,0,0
181,0.905983,0.903541,0,0,0,0,0,0
182,0.908425,0.927961,0,0,0,0,0,0
183,0.937729,0.920635,0,0,0,0,0,0
184,0.903541,0.935287,0,0,0,0,0,0
185,0.932845,0.896215,0,0,0,0,0,0
186,0.898657,0.913309,0,0,0,0,0,0
187,0.920635,0.920635,0,0,0,0,0,0
188,0.908425,0.974359,0,0,0,0,0,0
189,0.910867,0.874237,0,0,0,0,0,0
190,0.918193,0.888889,0,0,0,0,0,0
191,0.940171,0.918193,0,0,0,0,0,0
192,0.923077,0.927961,0,0,0,0,0,0
193,0.935287,0.923077,0,0,0,0,0,0
194,0.918193,0.893773,0,0,0,0,0,0
195,0.927961,0.915751,0,0,0,0,0,0
196,0.910867,0.905983,0,0,0,0,0,0
197,0.903541,0.927961,0,0,0,0,0,0
198,0.935287,0.932845,0,0,0,0,0,0
199,0.908425,0.937729,0,0,0,0,0,0
200,0.925519,0.949939,0,0,0,0,0,0
201,0.930403,0.945055,0,0,0,0,0,0
202,0.937729,0.945055,0,0,0,0,0,0
203,0.915751,0.925519,0,0,0,0,0,0
204,0.937729,0.925519,0,0,0,0,0,0
205,0.903541,0.971917,0,0,0,0,0,0
206,0.920635,0.925519,0,0,0,0,0,0
207,0.918193,0.910867,0,0,0,0,0,0
208,0.925519,0.920635,0,0,0,0,0,0
