Index,AIN1,AIN2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
53,0.879121,0.798535,0,0,0,0,0,0
54,0.910867,0.798535,0,0,0,0,0,0
55,0.886447,0.813187,0,0,0,0,0,0
56,0.903541,0.830281,0,0,0,0,0,0
57,0.888889,0.793651,0,0,0,0,0,0
58,0.898657,0.815629,0,0,0,0,0,0
59,0.888889,0.815629,0,0,0,0,0,0
60,0.891331,0.796093,0,0,0,0,0,0
61,0.874237,0.798535,0,0,0,0,0,0
62,0.893773,0.791209,0,0,0,0,0,0
63,0.891331,0.805861,0,0,0,0,0,0
64,0.908425,0.791209,0,0,0,0,0,0
65,0.905983,0.783883,0,0,0,0,0,0
66,0.879121,0.830281,0,0,0,0,0,0
67,0.879121,0.810745,0,0,0,0,0,0
68,0.886447,0.859585,0,0,0,0,0,0
69,0.881563,0.837607,0,0,0,0,0,0
70,0.874237,0.840049,0,0,0,0,0,0
71,0.901099,0.825397,0,0,0,0,0,0
72,0.903541,0.830281,0,0,0,0,0,0
73,0.940171,0.827839,0,0,0,0,0,0
74,0.927961,0.825397,0,0,0,0,0,0
75,0.910867,0.840049,0,0,0,0,0,0
76,0.898657,0.800977,0,0,0,0,0,0
77,0.869353,0.862027,0,0,0,0,0,0
78,0.884005,0.827839,0,0,0,0,0,0
79,0.876679,0.849817,0,0,0,0,0,0
80,0.891331,0.869353,0,0,0,0,0,0
81,0.886447,0.830281,0,0,0,0,0,0
82,0.910867,0.842491,0,0,0,0,0,0
83,0.908425,0.849817,0,0,0,0,0,0
84,0.898657,0.827839,0,0,0,0,0,0
85,0.888889,0.854701,0,0,0,0,0,0
86,0.891331,0.840049,0,0,0,0,0,0
87,0.879121,0.852259,0,0,0,0,0,0
88,0.884005,0.874237,0,0,0,0,0,0
89,0.862027,0.842491,0,0,0,0,0,0
90,0.898657,0.884005,0,0,0,0,0,0
91,0.908425,0.874237,0,0,0,0,0,0
92,0.945055,0.884005,0,0,0,0,0,0
93,0.930403,0.891331,0,0,0,0,0,0
94,0.918193,0.891331,0,0,0,0,0,0
95,0.915751,0.847375,0,0,0,0,0,0
96,0.903541,0.884005,0,0,0,0,0,0
97,0.881563,0.874237,0,0,0,0,0,0
98,0.869353,0.847375,0,0,0,0,0,0
99,0.893773,0.879121,0,0,0,0,0,0
100,0.908425,0.888889,0,0,0,0,0,0
101,0.920635,0.854701,0,0,0,0,0,0
102,0.915751,0.886447,0,0,0,0,0,0
103,0.930403,0.869353,0,0,0,0,0,0
104,0.920635,0.881563,0,0,0,0,0,0
105,0.898657,0.927961,0,0,0,0,0,0
106,0.913309,0.913309,0,0,0,0,0,0
107,0.920635,0.910867,0,0,0,0,0,0
108,0.913309,0.884005,0,0,0,0,0,0
109,0.903541,0.945055,0,0,0,0,0,0
110,0.913309,0.908425,0,0,0,0,0,0
111,0.942613,0.891331,0,0,0,0,0,0
112,0.935287,0.905983,0,0,0,0,0,0
113,0.923077,0.876679,0,0,0,0,0,0
114,0.918193,0.864469,0,0,0,0,0,0
115,0.910867,0.898657,0,0,0,0,0,0
116,0.874237,0.952381,0,0,0,0,0,0
117,0.920635,0.930403,0,0,0,0,0,0
118,0.913309,0.896215,0,0,0,0,0,0
119,0.910867,0.913309,0,0,0,0,0,0
120,0.903541,0.886447,0,0,0,0,0,0
121,0.927961,0.927961,0,0,0,0,0,0
122,0.927961,0.913309,0,0,0,0,0,0
123,0.930403,0.898657,0,0,0,0,0,0
124,0.945055,0.927961,0,0,0,0,0,0
125,0.927961,0.962149,0,0,0,0,0,0
126,0.930403,0.913309,0,0,0,0,0,0
127,0.903541,0.908425,0,0,0,0,0,0
128,0.915751,0.915751,0,0,0,0,0,0
129,0.930403,0.915751,0,0,0,0,0,0
130,0.920635,0.908425,0,0,0,0,0,0
131,0.896215,0.898657,0,0,0,0,0,0
132,0.932845,0.910867,0,0,0,0,0,0
133,0.918193,0.910867,0,0,0,0,0,0
134,0.918193,0.901099,0,0,0,0,0,0
135,0.937729,0.925519,0,0,0,0,0,0
136,0.910867,0.930403,0,0,0,0,0,0
137,0.913309,0.915751,0,0,0,0,0,0
138,0.886447,0.925519,0,0,0,0,0,0
139,0.923077,0.930403,0,0,0,0,0,0
140,0.927961,0.952381,0,0,0,0,0,0
141,0.930403,0.927961,0,0,0,0,0,0
142,0.942613,0.976801,0,0,0,0,0,0
143,0.949939,0.981685,0,0,0,0,0,0
144,0.942613,0.937729,0,0,0,0,0,0
145,0.942613,0.937729,0,0,0,0,0,0
146,0.945055,0.945055,0,0,0,0,0,0
147,0.923077,0.935287,0,0,0,0,0,0
148,0.901099,0.993895,0,0,0,0,0,0
149,0.879121,0.918193,0,0,0,0,0,0
150,0.913309,0.940171,0,0,0,0,0,0
151,0.923077,0.976801,0,0,0,0,0,0
152,0.935287,0.932845,0,0,0,0,0,0
153,0.940171,0.932845,0,0,0,0,0,0
154,0.935287,0.967033,0,0,0,0,0,0
155,0.923077,0.945055,0,0,0,0,0,0
156,0.940171,0.949939,0,0,0,0,0,0
157,0.940171,0.976801,0,0,0,0,0,0
158,0.923077,0.954823,0,0,0,0,0,0
159,0.945055,0.979243,0,0,0,0,0,0
160,0.932845,0.976801,0,0,0,0,0,0
161,0.942613,0.996337,0,0,0,0,0,0
162,0.947497,0.954823,0,0,0,0,0,0
163,0.942613,0.974359,0,0,0,0,0,0
164,0.932845,0.947497,0,0,0,0,0,0
165,0.930403,0.996337,0,0,0,0,0,0
166,0.925519,0.969475,0,0,0,0,0,0
167,0.915751,0.971917,0,0,0,0,0,0
168,0.932845,0.976801,0,0,0,0,0,0
169,0.901099,1.03785,0,0,0,0,0,0
170,0.923077,0.996337,0,0,0,0,0,0
171,0.920635,0.984127,0,0,0,0,0,0
172,0.932845,0.949939,0,0,0,0,0,0
173,0.935287,0.974359,0,0,0,0,0,0
174,0.942613,0.991453,0,0,0,0,0,0
175,0.954823,1.01343,0,0,0,0,0,0
176,0.952381,0.991453,0,0,0,0,0,0
177,0.945055,1.00855,0,0,0,0,0,0
178,0.930403,0.998779,0,0,0,0,0,0
179,0.927961,0.971917,0,0,0,0,0,0
180,0.930403,0.993895,0,0,0,0,0,0
181,0.942613,1.0525,0,0,0,0,0,0
182,0.925519,1.02564,0,0,0,0,0,0
183,0.932845,1.00611,0,0,0,0,0,0
184,0.937729,0.998779,0,0,0,0,0,0
185,0.945055,0.996337,0,0,0,0,0,0
186,0.947497,0.998779,0,0,0,0,0,0
187,0.945055,1.00611,0,0,0,0,0,0
188,0.937729,1.01343,0,0,0,0,0,0
189,0.935287,1.00122,0,0,0,0,0,0
190,0.952381,0.981685,0,0,0,0,0,0
191,0.937729,1.03785,0,0,0,0,0,0
192,0.942613,1.00611,0,0,0,0,0,0
193,0.920635,1.03541,0,0,0,0,0,0
194,0.957265,1.00855,0,0,0,0,0,0
195,0.949939,1.06227,0,0,0,0,0,0
196,0.947497,1.01343,0,0,0,0,0,0
197,0.947497,1.01832,0,0,0,0,0,0
198,0.957265,1.03297,0,0,0,0,0,0
199,0.952381,1.02564,0,0,0,0,0,0
200,0.937729,0.993895,0,0,0,0,0,0
201,0.947497,1.01587,0,0,0,0,0,0
202,0.937729,1.0232,0,0,0,0,0,0
203,0.945055,1.01099,0,0,0,0,0,0
204,0.920635,1.01832,0,0,0,0,0,0
205,0.945055,1.06227,0,0,0,0,0,0
206,0.937729,1.0232,0,0,0,0,0,0
207,0.923077,1.00122,0,0,0,0,0,0
208,0.945055,1.08913,0,0,0,0,0,0
209,0.974359,1.05006,0,0,0,0,0,0
210,0.981685,1.05006,0,0,0,0,0,0
211,0.964591,1.01832,0,0,0,0,0,0
212,0.976801,1.0525,0,0,0,0,0,0
213,0.962149,1.05006,0,0,0,0,0,0
214,0.967033,1.03297,0,0,0,0,0,0
215,0.898657,1.10867,0,0,0,0,0,0
216,0.940171,1.05495,0,0,0,0,0,0
217,0.935287,1.05739,0,0,0,0,0,0
218,0.930403,1.03541,0,0,0,0,0,0
219,0.925519,1.04762,0,0,0,0,0,0
220,0.935287,1.05983,0,0,0,0,0,0
221,0.957265,1.0525,0,0,0,0,0,0
222,0.952381,1.02564,0,0,0,0,0,0
223,0.964591,1.05739,0,0,0,0,0,0
224,0.937729,1.04762,0,0,0,0,0,0
225,0.952381,1.0696,0,0,0,0,0,0
226,0.920635,1.05495,0,0,0,0,0,0
227,0.954823,1.05495,0,0,0,0,0,0
228,0.964591,1.07692,0,0,0,0,0,0
229,0.957265,1.07448,0,0,0,0,0,0
230,0.930403,1.06471,0,0,0,0,0,0
231,0.947497,1.116,0,0,0,0,0,0
232,0.974359,1.08181,0,0,0,0,0,0
233,0.976801,1.07692,0,0,0,0,0,0
234,0.954823,1.07448,0,0,0,0,0,0
235,0.957265,1.07448,0,0,0,0,0,0
236,0.947497,1.08181,0,0,0,0,0,0
237,0.927961,1.08181,0,0,0,0,0,0
238,0.945055,1.08913,0,0,0,0,0,0
239,0.945055,1.0696,0,0,0,0,0,0
240,0.942613,1.07937,0,0,0,0,0,0
241,0.932845,1.07204,0,0,0,0,0,0
242,0.947497,1.10379,0,0,0,0,0,0
243,0.959707,1.08913,0,0,0,0,0,0
244,0.974359,1.12088,0,0,0,0,0,0
245,0.976801,1.11355,0,0,0,0,0,0
246,0.979243,1.11111,0,0,0,0,0,0
247,0.976801,1.09646,0,0,0,0,0,0
248,0.930403,1.08669,0,0,0,0,0,0
249,0.954823,1.10867,0,0,0,0,0,0
250,0.949939,1.10623,0,0,0,0,0,0
1,0.940171,1.07937,0,0,0,0,0,0
2,0.930403,1.08425,0,0,0,0,0,0
3,0.913309,1.11355,0,0,0,0,0,0
4,0.949939,1.15263,0,0,0,0,0,0
5,0.962149,1.12576,0,0,0,0,0,0
6,0.976801,1.11355,0,0,0,0,0,0
7,0.962149,1.116,0,0,0,0,0,0
8,0.969475,1.15507,0,0,0,0,0,0
9,0.949939,1.12332,0,0,0,0,0,0
10,0.962149,1.12576,0,0,0,0,0,0
11,0.964591,1.13309,0,0,0,0,0,0
12,0.957265,1.12332,0,0,0,0,0,0
13,0.957265,1.11111,0,0,0,0,0,0
14,0.945055,1.12821,0,0,0,0,0,0
15,0.949939,1.15018,0,0,0,0,0,0
16,0.947497,1.10379,0,0,0,0,0,0
17,0.991453,1.12576,0,0,0,0,0,0
18,0.969475,1.0989,0,0,0,0,0,0
19,0.959707,1.07937,0,0,0,0,0,0
20,0.942613,1.11355,0,0,0,0,0,0
21,0.959707,1.13553,0,0,0,0,0,0
22,0.964591,1.116,0,0,0,0,0,0
23,0.949939,1.11355,0,0,0,0,0,0
24,0.932845,1.12332,0,0,0,0,0,0
25,0.923077,1.14774,0,0,0,0,0,0
26,0.940171,1.12088,0,0,0,0,0,0
27,0.952381,1.1453,0,0,0,0,0,0
28,0.979243,1.15263,0,0,0,0,0,0
29,0.976801,1.17705,0,0,0,0,0,0
30,0.991453,1.16484,0,0,0,0,0,0
31,0.971917,1.15507,0,0,0,0,0,0
32,0.984127,1.15751,0,0,0,0,0,0
33,0.974359,1.16239,0,0,0,0,0,0
34,0.957265,1.15263,0,0,0,0,0,0
35,0.908425,1.14286,0,0,0,0,0,0
36,0.930403,1.15751,0,0,0,0,0,0
37,0.927961,1.18193,0,0,0,0,0,0
38,0.935287,1.14774,0,0,0,0,0,0
39,0.957265,1.17216,0,0,0,0,0,0
40,0.959707,1.16239,0,0,0,0,0,0
41,0.952381,1.15263,0,0,0,0,0,0
42,0.969475,1.11844,0,0,0,0,0,0
43,1.01099,1.16728,0,0,0,0,0,0
44,0.986569,1.16728,0,0,0,0,0,0
45,0.986569,1.17216,0,0,0,0,0,0
46,1.01587,1.17705,0,0,0,0,0,0
47,0.959707,1.17949,0,0,0,0,0,0
48,0.952381,1.14286,0,0,0,0,0,0
49,0.942613,1.16728,0,0,0,0,0,0
50,0.954823,1.20879,0,0,0,0,0,0
51,0.954823,1.18437,0,0,0,0,0,0
52,0.962149,1.14774,0,0,0,0,0,0
53,0.947497,1.16484,0,0,0,0,0,0
54,0.967033,1.16728,0,0,0,0,0,0
55,0.954823,1.16972,0,0,0,0,0,0
56,0.981685,1.17216,0,0,0,0,0,0
57,0.971917,1.15263,0,0,0,0,0,0
58,0.971917,1.15507,0,0,0,0,0,0
59,0.952381,1.1746,0,0,0,0,0,0
60,0.945055,1.17216,0,0,0,0,0,0
61,0.986569,1.17949,0,0,0,0,0,0
62,0.964591,1.18193,0,0,0,0,0,0
63,0.969475,1.20635,0,0,0,0,0,0
64,0.957265,1.14774,0,0,0,0,0,0
65,0.976801,1.2381,0,0,0,0,0,0
66,0.969475,1.19414,0,0,0,0,0,0
67,0.967033,1.21368,0,0,0,0,0,0
68,0.959707,1.18193,0,0,0,0,0,0
69,0.964591,1.19902,0,0,0,0,0,0
70,0.974359,1.17216,0,0,0,0,0,0
71,0.969475,1.17216,0,0,0,0,0,0
72,0.971917,1.19658,0,0,0,0,0,0
73,0.964591,1.16972,0,0,0,0,0,0
74,0.967033,1.20391,0,0,0,0,0,0
75,0.932845,1.17949,0,0,0,0,0,0
76,0.971917,1.16972,0,0,0,0,0,0
77,0.964591,1.22589,0,0,0,0,0,0
78,0.959707,1.18437,0,0,0,0,0,0
79,0.962149,1.19658,0,0,0,0,0,0
