Index,AIN1,AIN2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
41,0.844933,0.776557,0,0,0,0,0,0
42,0.879121,0.722833,0,0,0,0,0,0
43,0.852259,0.669109,0,0,0,0,0,0
44,0.869353,0.715507,0,0,0,0,0,0
45,0.815629,0.708181,0,0,0,0,0,0
46,0.847375,0.713065,0,0,0,0,0,0
47,0.827839,0.691087,0,0,0,0,0,0
48,0.864469,0.698413,0,0,0,0,0,0
49,0.854701,0.705739,0,0,0,0,0,0
50,0.854701,0.686203,0,0,0,0,0,0
51,0.822955,0.688645,0,0,0,0,0,0
52,0.822955,0.717949,0,0,0,0,0,0
53,0.827839,0.693529,0,0,0,0,0,0
54,0.857143,0.705739,0,0,0,0,0,0
55,0.869353,0.722833,0,0,0,0,0,0
56,0.862027,0.710623,0,0,0,0,0,0
57,0.852259,0.725275,0,0,0,0,0,0
58,0.827839,0.722833,0,0,0,0,0,0
59,0.869353,0.715507,0,0,0,0,0,0
60,0.881563,0.742369,0,0,0,0,0,0
61,0.862027,0.681319,0,0,0,0,0,0
62,0.840049,0.708181,0,0,0,0,0,0
63,0.813187,0.705739,0,0,0,0,0,0
64,0.805861,0.744811,0,0,0,0,0,0
65,0.840049,0.678877,0,0,0,0,0,0
66,0.874237,0.705739,0,0,0,0,0,0
67,0.864469,0.676435,0,0,0,0,0,0
68,0.844933,0.713065,0,0,0,0,0,0
69,0.808303,0.705739,0,0,0,0,0,0
70,0.844933,0.708181,0,0,0,0,0,0
71,0.854701,0.720391,0,0,0,0,0,0
72,0.881563,0.717949,0,0,0,0,0,0
73,0.871795,0.698413,0,0,0,0,0,0
74,0.854701,0.720391,0,0,0,0,0,0
75,0.815629,0.705739,0,0,0,0,0,0
76,0.844933,0.703297,0,0,0,0,0,0
77,0.849817,0.722833,0,0,0,0,0,0
78,0.869353,0.717949,0,0,0,0,0,0
79,0.910867,0.691087,0,0,0,0,0,0
80,0.830281,0.691087,0,0,0,0,0,0
81,0.832723,0.703297,0,0,0,0,0,0
82,0.844933,0.764347,0,0,0,0,0,0
83,0.818071,0.727717,0,0,0,0,0,0
84,0.854701,0.708181,0,0,0,0,0,0
85,0.832723,0.717949,0,0,0,0,0,0
86,0.822955,0.664225,0,0,0,0,0,0
87,0.840049,0.698413,0,0,0,0,0,0
88,0.854701,0.715507,0,0,0,0,0,0
89,0.854701,0.698413,0,0,0,0,0,0
90,0.852259,0.710623,0,0,0,0,0,0
91,0.864469,0.725275,0,0,0,0,0,0
92,0.864469,0.678877,0,0,0,0,0,0
93,0.857143,0.713065,0,0,0,0,0,0
94,0.837607,0.703297,0,0,0,0,0,0
95,0.830281,0.683761,0,0,0,0,0,0
96,0.837607,0.713065,0,0,0,0,0,0
97,0.844933,0.695971,0,0,0,0,0,0
98,0.835165,0.764347,0,0,0,0,0,0
99,0.857143,0.691087,0,0,0,0,0,0
100,0.822955,0.695971,0,0,0,0,0,0
101,0.815629,0.698413,0,0,0,0,0,0
102,0.840049,0.708181,0,0,0,0,0,0
103,0.849817,0.693529,0,0,0,0,0,0
104,0.862027,0.737485,0,0,0,0,0,0
105,0.862027,0.683761,0,0,0,0,0,0
106,0.849817,0.722833,0,0,0,0,0,0
107,0.830281,0.725275,0,0,0,0,0,0
108,0.835165,0.754579,0,0,0,0,0,0
109,0.852259,0.708181,0,0,0,0,0,0
110,0.881563,0.717949,0,0,0,0,0,0
111,0.862027,0.688645,0,0,0,0,0,0
112,0.835165,0.722833,0,0,0,0,0,0
113,0.818071,0.669109,0,0,0,0,0,0
114,0.842491,0.695971,0,0,0,0,0,0
115,0.849817,0.673993,0,0,0,0,0,0
116,0.840049,0.761905,0,0,0,0,0,0
117,0.844933,0.713065,0,0,0,0,0,0
118,0.847375,0.742369,0,0,0,0,0,0
119,0.832723,0.737485,0,0,0,0,0,0
120,0.837607,0.708181,0,0,0,0,0,0
121,0.832723,0.727717,0,0,0,0,0,0
122,0.857143,0.754579,0,0,0,0,0,0
123,0.881563,0.708181,0,0,0,0,0,0
124,0.852259,0.691087,0,0,0,0,0,0
125,0.859585,0.708181,0,0,0,0,0,0
126,0.842491,0.705739,0,0,0,0,0,0
127,0.837607,0.691087,0,0,0,0,0,0
128,0.830281,0.693529,0,0,0,0,0,0
129,0.830281,0.713065,0,0,0,0,0,0
130,0.849817,0.698413,0,0,0,0,0,0
131,0.840049,0.683761,0,0,0,0,0,0
132,0.818071,0.700855,0,0,0,0,0,0
133,0.825397,0.700855,0,0,0,0,0,0
134,0.840049,0.671551,0,0,0,0,0,0
135,0.825397,0.744811,0,0,0,0,0,0
136,0.881563,0.713065,0,0,0,0,0,0
137,0.871795,0.725275,0,0,0,0,0,0
138,0.852259,0.710623,0,0,0,0,0,0
139,0.832723,0.708181,0,0,0,0,0,0
140,0.837607,0.720391,0,0,0,0,0,0
141,0.869353,0.759463,0,0,0,0,0,0
142,0.854701,0.695971,0,0,0,0,0,0
143,0.859585,0.698413,0,0,0,0,0,0
144,0.805861,0.693529,0,0,0,0,0,0
145,0.832723,0.676435,0,0,0,0,0,0
146,0.832723,0.681319,0,0,0,0,0,0
147,0.840049,0.703297,0,0,0,0,0,0
148,0.866911,0.695971,0,0,0,0,0,0
149,0.849817,0.737485,0,0,0,0,0,0
150,0.827839,0.705739,0,0,0,0,0,0
151,0.815629,0.683761,0,0,0,0,0,0
152,0.847375,0.669109,0,0,0,0,0,0
153,0.874237,0.713065,0,0,0,0,0,0
154,0.879121,0.713065,0,0,0,0,0,0
155,0.866911,0.700855,0,0,0,0,0,0
156,0.849817,0.705739,0,0,0,0,0,0
157,0.835165,0.722833,0,0,0,0,0,0
158,0.862027,0.722833,0,0,0,0,0,0
159,0.881563,0.713065,0,0,0,0,0,0
160,0.840049,0.659341,0,0,0,0,0,0
161,0.840049,0.698413,0,0,0,0,0,0
162,0.822955,0.693529,0,0,0,0,0,0
163,0.815629,0.686203,0,0,0,0,0,0
164,0.832723,0.664225,0,0,0,0,0,0
165,0.847375,0.705739,0,0,0,0,0,0
166,0.869353,0.700855,0,0,0,0,0,0
167,0.852259,0.715507,0,0,0,0,0,0
168,0.827839,0.710623,0,0,0,0,0,0
169,0.849817,0.715507,0,0,0,0,0,0
170,0.866911,0.737485,0,0,0,0,0,0
171,0.871795,0.708181,0,0,0,0,0,0
172,0.864469,0.761905,0,0,0,0,0,0
173,0.854701,0.752137,0,0,0,0,0,0
174,0.844933,0.678877,0,0,0,0,0,0
175,0.837607,0.769231,0,0,0,0,0,0
176,0.837607,0.683761,0,0,0,0,0,0
177,0.840049,0.705739,0,0,0,0,0,0
178,0.864469,0.676435,0,0,0,0,0,0
179,0.844933,0.688645,0,0,0,0,0,0
180,0.849817,0.703297,0,0,0,0,0,0
181,0.840049,0.703297,0,0,0,0,0,0
182,0.835165,0.695971,0,0,0,0,0,0
183,0.815629,0.673993,0,0,0,0,0,0
184,0.862027,0.715507,0,0,0,0,0,0
185,0.857143,0.713065,0,0,0,0,0,0
186,0.849817,0.683761,0,0,0,0,0,0
187,0.857143,0.722833,0,0,0,0,0,0
188,0.840049,0.717949,0,0,0,0,0,0
189,0.852259,0.764347,0,0,0,0,0,0
190,0.835165,0.671551,0,0,0,0,0,0
191,0.876679,0.664225,0,0,0,0,0,0
192,0.864469,0.708181,0,0,0,0,0,0
193,0.837607,0.691087,0,0,0,0,0,0
194,0.813187,0.666667,0,0,0,0,0,0
195,0.827839,0.713065,0,0,0,0,0,0
196,0.830281,0.683761,0,0,0,0,0,0
197,0.854701,0.656899,0,0,0,0,0,0
198,0.862027,0.695971,0,0,0,0,0,0
199,0.847375,0.683761,0,0,0,0,0,0
200,0.842491,0.705739,0,0,0,0,0,0
201,0.842491,0.717949,0,0,0,0,0,0
202,0.857143,0.720391,0,0,0,0,0,0
203,0.891331,0.715507,0,0,0,0,0,0
204,0.864469,0.703297,0,0,0,0,0,0
205,0.832723,0.681319,0,0,0,0,0,0
206,0.825397,0.715507,0,0,0,0,0,0
207,0.820513,0.703297,0,0,0,0,0,0
208,0.835165,0.681319,0,0,0,0,0,0
209,0.849817,0.693529,0,0,0,0,0,0
210,0.837607,0.695971,0,0,0,0,0,0
211,0.852259,0.749695,0,0,0,0,0,0
212,0.818071,0.757021,0,0,0,0,0,0
213,0.840049,0.710623,0,0,0,0,0,0
214,0.844933,0.673993,0,0,0,0,0,0
215,0.859585,0.713065,0,0,0,0,0,0
216,0.874237,0.722833,0,0,0,0,0,0
217,0.857143,0.713065,0,0,0,0,0,0
218,0.842491,0.705739,0,0,0,0,0,0
219,0.830281,0.764347,0,0,0,0,0,0
220,0.862027,0.700855,0,0,0,0,0,0
221,0.862027,0.744811,0,0,0,0,0,0
222,0.874237,0.713065,0,0,0,0,0,0
223,0.830281,0.708181,0,0,0,0,0,0
224,0.827839,0.698413,0,0,0,0,0,0
225,0.830281,0.693529,0,0,0,0,0,0
226,0.835165,0.703297,0,0,0,0,0,0
227,0.827839,0.698413,0,0,0,0,0,0
228,0.852259,0.720391,0,0,0,0,0,0
229,0.844933,0.703297,0,0,0,0,0,0
230,0.800977,0.695971,0,0,0,0,0,0
231,0.857143,0.703297,0,0,0,0,0,0
232,0.669109,0.683761,0,0,0,0,0,0
233,0.852259,0.722833,0,0,0,0,0,0
234,0.871795,0.715507,0,0,0,0,0,0
235,0.876679,0.725275,0,0,0,0,0,0
236,0.847375,0.708181,0,0,0,0,0,0
237,0.842491,0.732601,0,0,0,0,0,0
238,0.837607,0.693529,0,0,0,0,0,0
239,0.852259,0.766789,0,0,0,0,0,0
240,0.854701,0.681319,0,0,0,0,0,0
241,0.852259,0.683761,0,0,0,0,0,0
242,0.832723,0.717949,0,0,0,0,0,0
243,0.825397,0.703297,0,0,0,0,0,0
244,0.847375,0.710623,0,0,0,0,0,0
245,0.862027,0.708181,0,0,0,0,0,0
246,0.864469,0.693529,0,0,0,0,0,0
247,0.852259,0.735043,0,0,0,0,0,0
248,0.832723,0.735043,0,0,0,0,0,0
249,0.813187,0.713065,0,0,0,0,0,0
250,0.847375,0.781441,0,0,0,0,0,0
1,0.869353,0.766789,0,0,0,0,0,0
2,0.871795,0.715507,0,0,0,0,0,0
3,0.849817,0.766789,0,0,0,0,0,0
4,0.842491,0.717949,0,0,0,0,0,0
5,0.844933,0.676435,0,0,0,0,0,0
6,0.842491,0.698413,0,0,0,0,0,0
7,0.840049,0.688645,0,0,0,0,0,0
8,0.859585,0.695971,0,0,0,0,0,0
9,0.842491,0.722833,0,0,0,0,0,0
10,0.830281,0.683761,0,0,0,0,0,0
11,0.827839,0.757021,0,0,0,0,0,0
12,0.830281,0.700855,0,0,0,0,0,0
13,0.862027,0.664225,0,0,0,0,0,0
14,0.864469,0.703297,0,0,0,0,0,0
15,0.852259,0.698413,0,0,0,0,0,0
16,0.849817,0.691087,0,0,0,0,0,0
17,0.842491,0.727717,0,0,0,0,0,0
18,0.864469,0.764347,0,0,0,0,0,0
19,0.864469,0.708181,0,0,0,0,0,0
20,0.864469,0.715507,0,0,0,0,0,0
21,0.847375,0.754579,0,0,0,0,0,0
22,0.820513,0.698413,0,0,0,0,0,0
23,0.837607,0.752137,0,0,0,0,0,0
24,0.825397,0.691087,0,0,0,0,0,0
25,0.835165,0.695971,0,0,0,0,0,0
26,0.854701,0.713065,0,0,0,0,0,0
27,0.857143,0.710623,0,0,0,0,0,0
28,0.830281,0.752137,0,0,0,0,0,0
29,0.842491,0.676435,0,0,0,0,0,0
30,0.847375,0.691087,0,0,0,0,0,0
31,0.842491,0.700855,0,0,0,0,0,0
32,0.864469,0.771673,0,0,0,0,0,0
33,0.862027,0.720391,0,0,0,0,0,0
34,0.854701,0.703297,0,0,0,0,0,0
35,0.815629,0.698413,0,0,0,0,0,0
36,0.844933,0.708181,0,0,0,0,0,0
37,0.847375,0.713065,0,0,0,0,0,0
38,0.852259,0.676435,0,0,0,0,0,0
39,0.859585,0.669109,0,0,0,0,0,0
40,0.847375,0.691087,0,0,0,0,0,0
41,0.830281,0.705739,0,0,0,0,0,0
42,0.815629,0.698413,0,0,0,0,0,0
43,0.825397,0.725275,0,0,0,0,0,0
44,0.844933,0.776557,0,0,0,0,0,0
45,0.857143,0.691087,0,0,0,0,0,0
46,0.857143,0.705739,0,0,0,0,0,0
47,0.857143,0.715507,0,0,0,0,0,0
48,0.835165,0.722833,0,0,0,0,0,0
49,0.857143,0.705739,0,0,0,0,0,0
50,0.849817,0.725275,0,0,0,0,0,0
51,0.864469,0.713065,0,0,0,0,0,0
52,0.874237,0.708181,0,0,0,0,0,0
53,0.857143,0.691087,0,0,0,0,0,0
54,0.827839,0.688645,0,0,0,0,0,0
55,0.827839,0.715507,0,0,0,0,0,0
56,0.822955,0.708181,0,0,0,0,0,0
57,0.842491,0.725275,0,0,0,0,0,0
58,0.866911,0.705739,0,0,0,0,0,0
59,0.857143,0.715507,0,0,0,0,0,0
60,0.844933,0.693529,0,0,0,0,0,0
61,0.827839,0.693529,0,0,0,0,0,0
62,0.849817,0.686203,0,0,0,0,0,0
63,0.884005,0.708181,0,0,0,0,0,0
64,0.869353,0.720391,0,0,0,0,0,0
65,0.859585,0.717949,0,0,0,0,0,0
66,0.837607,0.774115,0,0,0,0,0,0
67,0.901099,0.703297,0,0,0,0,0,0
68,0.835165,0.715507,0,0,0,0,0,0
69,0.874237,0.708181,0,0,0,0,0,0
70,0.871795,0.705739,0,0,0,0,0,0
71,0.849817,0.703297,0,0,0,0,0,0
72,0.798535,0.715507,0,0,0,0,0,0
73,0.835165,0.693529,0,0,0,0,0,0
74,0.842491,0.705739,0,0,0,0,0,0
75,0.866911,0.698413,0,0,0,0,0,0
76,0.835165,0.722833,0,0,0,0,0,0
77,0.830281,0.715507,0,0,0,0,0,0
78,0.825397,0.698413,0,0,0,0,0,0
79,0.842491,0.710623,0,0,0,0,0,0
80,0.859585,0.715507,0,0,0,0,0,0
81,0.864469,0.715507,0,0,0,0,0,0
82,0.876679,0.761905,0,0,0,0,0,0
83,0.832723,0.710623,0,0,0,0,0,0
84,0.847375,0.710623,0,0,0,0,0,0
85,0.854701,0.713065,0,0,0,0,0,0
86,0.859585,0.654457,0,0,0,0,0,0
87,0.857143,0.671551,0,0,0,0,0,0
88,0.842491,0.747253,0,0,0,0,0,0
89,0.825397,0.705739,0,0,0,0,0,0
90,0.832723,0.695971,0,0,0,0,0,0
91,0.842491,0.703297,0,0,0,0,0,0
92,0.844933,0.761905,0,0,0,0,0,0
93,0.874237,0.722833,0,0,0,0,0,0
94,0.847375,0.715507,0,0,0,0,0,0
95,0.859585,0.710623,0,0,0,0,0,0
96,0.849817,0.732601,0,0,0,0,0,0
97,0.849817,0.705739,0,0,0,0,0,0
98,0.822955,0.708181,0,0,0,0,0,0
99,0.837607,0.717949,0,0,0,0,0,0
100,0.874237,0.710623,0,0,0,0,0,0
101,0.871795,0.769231,0,0,0,0,0,0
102,0.842491,0.710623,0,0,0,0,0,0
103,0.842491,0.649573,0,0,0,0,0,0
104,0.842491,0.698413,0,0,0,0,0,0
105,0.822955,0.705739,0,0,0,0,0,0
106,0.840049,0.688645,0,0,0,0,0,0
107,0.869353,0.752137,0,0,0,0,0,0
108,0.852259,0.698413,0,0,0,0,0,0
109,0.844933,0.673993,0,0,0,0,0,0
110,0.822955,0.715507,0,0,0,0,0,0
111,0.840049,0.747253,0,0,0,0,0,0
112,0.862027,0.708181,0,0,0,0,0,0
113,0.888889,0.739927,0,0,0,0,0,0
114,0.879121,0.717949,0,0,0,0,0,0
115,0.857143,0.710623,0,0,0,0,0,0
116,0.830281,0.703297,0,0,0,0,0,0
117,0.844933,0.683761,0,0,0,0,0,0
118,0.849817,0.705739,0,0,0,0,0,0
119,0.862027,0.676435,0,0,0,0,0,0
120,0.832723,0.693529,0,0,0,0,0,0
121,0.827839,0.710623,0,0,0,0,0,0
122,0.815629,0.695971,0,0,0,0,0,0
123,0.822955,0.678877,0,0,0,0,0,0
124,0.835165,0.703297,0,0,0,0,0,0
125,0.874237,0.722833,0,0,0,0,0,0
126,0.864469,0.710623,0,0,0,0,0,0
127,0.847375,0.705739,0,0,0,0,0,0
128,0.835165,0.710623,0,0,0,0,0,0
129,0.884005,0.732601,0,0,0,0,0,0
130,0.854701,0.720391,0,0,0,0,0,0
131,0.866911,0.764347,0,0,0,0,0,0
132,0.857143,0.725275,0,0,0,0,0,0
133,0.849817,0.715507,0,0,0,0,0,0
134,0.837607,0.705739,0,0,0,0,0,0
135,0.842491,0.700855,0,0,0,0,0,0
136,0.827839,0.710623,0,0,0,0,0,0
137,0.854701,0.698413,0,0,0,0,0,0
138,0.849817,0.720391,0,0,0,0,0,0
139,0.859585,0.715507,0,0,0,0,0,0
140,0.840049,0.705739,0,0,0,0,0,0
141,0.808303,0.683761,0,0,0,0,0,0
142,0.830281,0.705739,0,0,0,0,0,0
143,0.852259,0.717949,0,0,0,0,0,0
144,0.852259,0.683761,0,0,0,0,0,0
145,0.854701,0.710623,0,0,0,0,0,0
146,0.864469,0.698413,0,0,0,0,0,0
147,0.832723,0.703297,0,0,0,0,0,0
148,0.852259,0.722833,0,0,0,0,0,0
149,0.842491,0.710623,0,0,0,0,0,0
150,0.879121,0.678877,0,0,0,0,0,0
151,0.862027,0.752137,0,0,0,0,0,0
152,0.840049,0.676435,0,0,0,0,0,0
153,0.810745,0.688645,0,0,0,0,0,0
154,0.822955,0.717949,0,0,0,0,0,0
155,0.832723,0.703297,0,0,0,0,0,0
156,0.859585,0.693529,0,0,0,0,0,0
157,0.871795,0.705739,0,0,0,0,0,0
158,0.822955,0.715507,0,0,0,0,0,0
159,0.842491,0.720391,0,0,0,0,0,0
160,0.844933,0.717949,0,0,0,0,0,0
161,0.864469,0.717949,0,0,0,0,0,0
162,0.881563,0.717949,0,0,0,0,0,0
163,0.862027,0.720391,0,0,0,0,0,0
164,0.842491,0.759463,0,0,0,0,0,0
165,0.825397,0.722833,0,0,0,0,0,0
166,0.832723,0.686203,0,0,0,0,0,0
167,0.818071,0.698413,0,0,0,0,0,0
168,0.866911,0.695971,0,0,0,0,0,0
169,0.840049,0.691087,0,0,0,0,0,0
170,0.852259,0.686203,0,0,0,0,0,0
171,0.803419,0.710623,0,0,0,0,0,0
172,0.842491,0.703297,0,0,0,0,0,0
173,0.849817,0.713065,0,0,0,0,0,0
174,0.871795,0.683761,0,0,0,0,0,0
175,0.869353,0.686203,0,0,0,0,0,0
176,0.840049,0.735043,0,0,0,0,0,0
177,0.837607,0.703297,0,0,0,0,0,0
178,0.852259,0.698413,0,0,0,0,0,0
179,0.864469,0.710623,0,0,0,0,0,0
180,0.869353,0.693529,0,0,0,0,0,0
181,0.871795,0.776557,0,0,0,0,0,0
182,0.840049,0.700855,0,0,0,0,0,0
183,0.840049,0.720391,0,0,0,0,0,0
184,0.830281,0.691087,0,0,0,0,0,0
185,0.840049,0.698413,0,0,0,0,0,0
186,0.849817,0.730159,0,0,0,0,0,0
187,0.844933,0.722833,0,0,0,0,0,0
188,0.835165,0.703297,0,0,0,0,0,0
189,0.822955,0.693529,0,0,0,0,0,0
190,0.849817,0.686203,0,0,0,0,0,0
191,0.832723,0.715507,0,0,0,0,0,0
192,0.854701,0.713065,0,0,0,0,0,0
193,0.866911,0.732601,0,0,0,0,0,0
194,0.869353,0.693529,0,0,0,0,0,0
195,0.854701,0.683761,0,0,0,0,0,0
196,0.842491,0.693529,0,0,0,0,0,0
197,0.827839,0.703297,0,0,0,0,0,0
198,0.835165,0.713065,0,0,0,0,0,0
199,0.849817,0.688645,0,0,0,0,0,0
200,0.840049,0.686203,0,0,0,0,0,0
201,0.842491,0.754579,0,0,0,0,0,0
202,0.830281,0.681319,0,0,0,0,0,0
203,0.903541,0.695971,0,0,0,0,0,0
204,0.854701,0.700855,0,0,0,0,0,0
205,0.874237,0.693529,0,0,0,0,0,0
206,0.864469,0.695971,0,0,0,0,0,0
207,0.847375,0.708181,0,0,0,0,0,0
208,0.832723,0.715507,0,0,0,0,0,0
209,0.842491,0.737485,0,0,0,0,0,0
210,0.849817,0.735043,0,0,0,0,0,0
211,0.864469,0.713065,0,0,0,0,0,0
212,0.871795,0.720391,0,0,0,0,0,0
213,0.844933,0.688645,0,0,0,0,0,0
214,0.844933,0.715507,0,0,0,0,0,0
215,0.820513,0.703297,0,0,0,0,0,0
216,0.844933,0.698413,0,0,0,0,0,0
217,0.837607,0.673993,0,0,0,0,0,0
218,0.862027,0.735043,0,0,0,0,0,0
219,0.842491,0.693529,0,0,0,0,0,0
220,0.832723,0.710623,0,0,0,0,0,0
221,0.822955,0.708181,0,0,0,0,0,0
222,0.813187,0.698413,0,0,0,0,0,0
223,0.859585,0.693529,0,0,0,0,0,0
224,0.886447,0.720391,0,0,0,0,0,0
225,0.862027,0.717949,0,0,0,0,0,0
226,0.840049,0.725275,0,0,0,0,0,0
227,0.849817,0.732601,0,0,0,0,0,0
228,0.857143,0.715507,0,0,0,0,0,0
229,0.879121,0.757021,0,0,0,0,0,0
230,0.854701,0.698413,0,0,0,0,0,0
231,0.849817,0.703297,0,0,0,0,0,0
232,0.810745,0.688645,0,0,0,0,0,0
233,0.820513,0.661783,0,0,0,0,0,0
234,0.869353,0.713065,0,0,0,0,0,0
235,0.862027,0.683761,0,0,0,0,0,0
236,0.869353,0.691087,0,0,0,0,0,0
237,0.840049,0.698413,0,0,0,0,0,0
238,0.830281,0.705739,0,0,0,0,0,0
239,0.849817,0.727717,0,0,0,0,0,0
240,0.849817,0.715507,0,0,0,0,0,0
241,0.879121,0.708181,0,0,0,0,0,0
242,0.857143,0.720391,0,0,0,0,0,0
243,0.844933,0.703297,0,0,0,0,0,0
244,0.830281,0.708181,0,0,0,0,0,0
245,0.852259,0.715507,0,0,0,0,0,0
246,0.849817,0.698413,0,0,0,0,0,0
247,0.874237,0.673993,0,0,0,0,0,0
248,0.825397,0.695971,0,0,0,0,0,0
249,0.849817,0.695971,0,0,0,0,0,0
250,0.830281,0.757021,0,0,0,0,0,0
1,0.837607,0.698413,0,0,0,0,0,0
2,0.832723,0.710623,0,0,0,0,0,0
3,0.847375,0.759463,0,0,0,0,0,0
4,0.847375,0.722833,0,0,0,0,0,0
5,0.852259,0.705739,0,0,0,0,0,0
6,0.852259,0.688645,0,0,0,0,0,0
7,0.849817,0.774115,0,0,0,0,0,0
8,0.847375,0.761905,0,0,0,0,0,0
9,0.840049,0.771673,0,0,0,0,0,0
10,0.876679,0.700855,0,0,0,0,0,0
11,0.864469,0.695971,0,0,0,0,0,0
12,0.842491,0.752137,0,0,0,0,0,0
13,0.822955,0.695971,0,0,0,0,0,0
14,0.822955,0.769231,0,0,0,0,0,0
15,0.815629,0.693529,0,0,0,0,0,0
16,0.840049,0.710623,0,0,0,0,0,0
17,0.857143,0.698413,0,0,0,0,0,0
18,0.818071,0.708181,0,0,0,0,0,0
19,0.835165,0.705739,0,0,0,0,0,0
20,0.835165,0.703297,0,0,0,0,0,0
21,0.857143,0.695971,0,0,0,0,0,0
22,0.876679,0.720391,0,0,0,0,0,0
23,0.869353,0.717949,0,0,0,0,0,0
24,0.832723,0.708181,0,0,0,0,0,0
25,0.815629,0.717949,0,0,0,0,0,0
26,0.837607,0.774115,0,0,0,0,0,0
27,0.849817,0.693529,0,0,0,0,0,0
28,0.871795,0.713065,0,0,0,0,0,0
29,0.840049,0.698413,0,0,0,0,0,0
30,0.827839,0.693529,0,0,0,0,0,0
31,0.818071,0.683761,0,0,0,0,0,0
32,0.852259,0.703297,0,0,0,0,0,0
33,0.864469,0.705739,0,0,0,0,0,0
34,0.857143,0.693529,0,0,0,0,0,0
35,0.840049,0.691087,0,0,0,0,0,0
36,0.825397,0.720391,0,0,0,0,0,0
37,0.840049,0.705739,0,0,0,0,0,0
38,0.852259,0.722833,0,0,0,0,0,0
39,0.888889,0.681319,0,0,0,0,0,0
40,0.864469,0.710623,0,0,0,0,0,0
41,0.852259,0.761905,0,0,0,0,0,0
42,0.820513,0.693529,0,0,0,0,0,0
43,0.854701,0.713065,0,0,0,0,0,0
44,0.862027,0.705739,0,0,0,0,0,0
45,0.864469,0.652015,0,0,0,0,0,0
46,0.835165,0.691087,0,0,0,0,0,0
47,0.832723,0.678877,0,0,0,0,0,0
48,0.827839,0.700855,0,0,0,0,0,0
49,0.840049,0.688645,0,0,0,0,0,0
50,0.630037,0.703297,0,0,0,0,0,0
51,0.871795,0.703297,0,0,0,0,0,0
52,0.862027,0.710623,0,0,0,0,0,0
53,0.822955,0.717949,0,0,0,0,0,0
54,0.852259,0.710623,0,0,0,0,0,0
55,0.857143,0.717949,0,0,0,0,0,0
56,0.859585,0.681319,0,0,0,0,0,0
57,0.866911,0.700855,0,0,0,0,0,0
58,0.854701,0.717949,0,0,0,0,0,0
59,0.849817,0.705739,0,0,0,0,0,0
60,0.818071,0.739927,0,0,0,0,0,0
61,0.837607,0.700855,0,0,0,0,0,0
62,0.830281,0.666667,0,0,0,0,0,0
63,0.827839,0.686203,0,0,0,0,0,0
64,0.847375,0.705739,0,0,0,0,0,0
65,0.857143,0.715507,0,0,0,0,0,0
66,0.849817,0.705739,0,0,0,0,0,0
67,0.832723,0.661783,0,0,0,0,0,0
68,0.830281,0.676435,0,0,0,0,0,0
69,0.842491,0.720391,0,0,0,0,0,0
70,0.869353,0.703297,0,0,0,0,0,0
71,0.857143,0.708181,0,0,0,0,0,0
72,0.857143,0.715507,0,0,0,0,0,0
73,0.827839,0.713065,0,0,0,0,0,0
74,0.849817,0.715507,0,0,0,0,0,0
75,0.844933,0.671551,0,0,0,0,0,0
76,0.874237,0.730159,0,0,0,0,0,0
77,0.859585,0.691087,0,0,0,0,0,0
78,0.827839,0.708181,0,0,0,0,0,0
79,0.813187,0.652015,0,0,0,0,0,0
