Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.981685,0.542125,0,0,0,0,0,0
2,0.976801,0.566545,0,0,0,0,0,0
3,0.976801,0.500611,0,0,0,0,0,0
4,0.979243,0.500611,0,0,0,0,0,0
5,1.01343,0.566545,0,0,0,0,0,0
6,0.976801,0.500611,0,0,0,0,0,0
7,1.00366,0.490842,0,0,0,0,0,0
8,0.959707,0.47619,0,0,0,0,0,0
9,0.957265,0.483516,0,0,0,0,0,0
10,0.959707,0.4884,0,0,0,0,0,0
11,0.984127,0.547009,0,0,0,0,0,0
12,1.00122,0.559219,0,0,0,0,0,0
13,0.976801,0.520147,0,0,0,0,0,0
14,0.989011,0.512821,0,0,0,0,0,0
15,0.993895,0.515263,0,0,0,0,0,0
16,1.00611,0.522589,0,0,0,0,0,0
17,0.976801,0.471306,0,0,0,0,0,0
18,0.974359,0.485958,0,0,0,0,0,0
19,0.967033,0.503053,0,0,0,0,0,0
20,0.959707,0.468864,0,0,0,0,0,0
21,0.984127,0.481074,0,0,0,0,0,0
22,0.981685,0.503053,0,0,0,0,0,0
23,0.991453,0.503053,0,0,0,0,0,0
24,0.991453,0.517705,0,0,0,0,0,0
25,0.991453,0.520147,0,0,0,0,0,0
26,0.964591,0.498168,0,0,0,0,0,0
27,0.989011,0.493284,0,0,0,0,0,0
28,0.979243,0.495726,0,0,0,0,0,0
29,0.952381,0.456654,0,0,0,0,0,0
30,0.976801,0.510379,0,0,0,0,0,0
31,0.962149,0.495726,0,0,0,0,0,0
32,0.984127,0.495726,0,0,0,0,0,0
33,0.986569,0.507937,0,0,0,0,0,0
34,0.998779,0.542125,0,0,0,0,0,0
35,0.964591,0.517705,0,0,0,0,0,0
36,0.976801,0.495726,0,0,0,0,0,0
37,0.981685,0.500611,0,0,0,0,0,0
38,0.969475,0.459096,0,0,0,0,0,0
39,0.986569,0.495726,0,0,0,0,0,0
40,0.962149,0.490842,0,0,0,0,0,0
41,0.971917,0.517705,0,0,0,0,0,0
42,0.964591,0.512821,0,0,0,0,0,0
43,0.996337,0.503053,0,0,0,0,0,0
44,0.991453,0.498168,0,0,0,0,0,0
45,0.981685,0.490842,0,0,0,0,0,0
46,0.991453,0.498168,0,0,0,0,0,0
47,0.957265,0.483516,0,0,0,0,0,0
48,1.00122,0.478632,0,0,0,0,0,0
49,0.976801,0.468864,0,0,0,0,0,0
50,0.993895,0.461538,0,0,0,0,0,0
51,0.957265,0.47619,0,0,0,0,0,0
52,0.964591,0.483516,0,0,0,0,0,0
53,0.989011,0.503053,0,0,0,0,0,0
54,0.964591,0.507937,0,0,0,0,0,0
55,1.00122,0.490842,0,0,0,0,0,0
56,0.979243,0.4884,0,0,0,0,0,0
57,0.986569,0.468864,0,0,0,0,0,0
58,0.957265,0.498168,0,0,0,0,0,0
59,1.00366,0.500611,0,0,0,0,0,0
60,0.954823,0.503053,0,0,0,0,0,0
61,0.981685,0.507937,0,0,0,0,0,0
62,1.00122,0.512821,0,0,0,0,0,0
63,0.979243,0.512821,0,0,0,0,0,0
64,0.991453,0.483516,0,0,0,0,0,0
65,0.976801,0.4884,0,0,0,0,0,0
66,0.984127,0.466422,0,0,0,0,0,0
67,0.967033,0.495726,0,0,0,0,0,0
68,1.00611,0.495726,0,0,0,0,0,0
69,0.959707,0.46398,0,0,0,0,0,0
70,0.991453,0.515263,0,0,0,0,0,0
71,0.998779,0.515263,0,0,0,0,0,0
72,0.989011,0.503053,0,0,0,0,0,0
73,0.984127,0.4884,0,0,0,0,0,0
74,0.730159,0.561661,0,0,0,0,0,0
