Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.967033,0.192918,0,0,0,0,0,0
2,0.964591,0.175824,0,0,0,0,0,0
3,0.971917,0.166056,0,0,0,0,0,0
4,0.986569,0.188034,0,0,0,0,0,0
5,0.969475,0.148962,0,0,0,0,0,0
6,0.947497,0.175824,0,0,0,0,0,0
7,0.937729,0.200244,0,0,0,0,0,0
8,0.974359,0.178266,0,0,0,0,0,0
9,0.986569,0.18315,0,0,0,0,0,0
10,0.959707,0.241758,0,0,0,0,0,0
11,0.952381,0.210012,0,0,0,0,0,0
12,0.959707,0.197802,0,0,0,0,0,0
13,0.954823,0.175824,0,0,0,0,0,0
14,0.964591,0.161172,0,0,0,0,0,0
15,0.998779,0.188034,0,0,0,0,0,0
16,0.969475,0.178266,0,0,0,0,0,0
17,0.945055,0.178266,0,0,0,0,0,0
18,0.957265,0.18315,0,0,0,0,0,0
19,0.976801,0.188034,0,0,0,0,0,0
20,0.969475,0.19536,0,0,0,0,0,0
21,0.942613,0.17094,0,0,0,0,0,0
22,0.962149,0.205128,0,0,0,0,0,0
23,0.959707,0.212454,0,0,0,0,0,0
24,0.959707,0.234432,0,0,0,0,0,0
25,0.986569,0.175824,0,0,0,0,0,0
26,0.991453,0.200244,0,0,0,0,0,0
27,0.971917,0.185592,0,0,0,0,0,0
28,0.942613,0.229548,0,0,0,0,0,0
29,0.932845,0.185592,0,0,0,0,0,0
30,0.981685,0.178266,0,0,0,0,0,0
31,0.981685,0.17094,0,0,0,0,0,0
32,0.954823,0.202686,0,0,0,0,0,0
33,0.962149,0.21978,0,0,0,0,0,0
34,0.954823,0.188034,0,0,0,0,0,0
35,0.949939,0.239316,0,0,0,0,0,0
36,0.974359,0.234432,0,0,0,0,0,0
37,0.993895,0.18315,0,0,0,0,0,0
38,0.962149,0.234432,0,0,0,0,0,0
39,0.940171,0.14652,0,0,0,0,0,0
40,0.959707,0.175824,0,0,0,0,0,0
41,0.998779,0.190476,0,0,0,0,0,0
42,1.00366,0.173382,0,0,0,0,0,0
43,0.969475,0.148962,0,0,0,0,0,0
44,0.959707,0.190476,0,0,0,0,0,0
45,0.962149,0.168498,0,0,0,0,0,0
46,0.957265,0.185592,0,0,0,0,0,0
47,0.976801,0.217338,0,0,0,0,0,0
48,0.984127,0.202686,0,0,0,0,0,0
49,0.947497,0.156288,0,0,0,0,0,0
50,0.945055,0.212454,0,0,0,0,0,0
51,0.962149,0.185592,0,0,0,0,0,0
52,0.989011,0.23199,0,0,0,0,0,0
53,0.962149,0.173382,0,0,0,0,0,0
54,0.940171,0.17094,0,0,0,0,0,0
55,0.962149,0.188034,0,0,0,0,0,0
56,0.976801,0.217338,0,0,0,0,0,0
57,0.964591,0.200244,0,0,0,0,0,0
58,0.962149,0.246642,0,0,0,0,0,0
59,0.964591,0.192918,0,0,0,0,0,0
60,0.947497,0.197802,0,0,0,0,0,0
61,0.967033,0.192918,0,0,0,0,0,0
62,0.976801,0.19536,0,0,0,0,0,0
63,0.969475,0.200244,0,0,0,0,0,0
64,0.964591,0.175824,0,0,0,0,0,0
65,0.949939,0.175824,0,0,0,0,0,0
66,0.971917,0.229548,0,0,0,0,0,0
67,0.974359,0.180708,0,0,0,0,0,0
68,0.969475,0.197802,0,0,0,0,0,0
69,0.952381,0.156288,0,0,0,0,0,0
70,0.962149,0.180708,0,0,0,0,0,0
71,0.959707,0.15873,0,0,0,0,0,0
72,0.969475,0.241758,0,0,0,0,0,0
73,0.954823,0.214896,0,0,0,0,0,0
74,0.964591,0.173382,0,0,0,0,0,0
75,0.947497,0.178266,0,0,0,0,0,0
76,0.964591,0.178266,0,0,0,0,0,0
77,0.996337,0.151404,0,0,0,0,0,0
78,0.984127,0.19536,0,0,0,0,0,0
79,0.947497,0.188034,0,0,0,0,0,0
80,0.964591,0.214896,0,0,0,0,0,0
81,0.971917,0.205128,0,0,0,0,0,0
82,0.967033,0.136752,0,0,0,0,0,0
83,0.984127,0.15873,0,0,0,0,0,0
84,0.969475,0.210012,0,0,0,0,0,0
85,0.959707,0.197802,0,0,0,0,0,0
86,0.945055,0.202686,0,0,0,0,0,0
87,0.979243,0.205128,0,0,0,0,0,0
88,1.01099,0.173382,0,0,0,0,0,0
89,0.962149,0.197802,0,0,0,0,0,0
90,0.952381,0.17094,0,0,0,0,0,0
91,0.949939,0.185592,0,0,0,0,0,0
92,0.971917,0.185592,0,0,0,0,0,0
93,0.991453,0.148962,0,0,0,0,0,0
94,0.964591,0.18315,0,0,0,0,0,0
95,0.967033,0.253968,0,0,0,0,0,0
96,0.959707,0.166056,0,0,0,0,0,0
97,0.974359,0.190476,0,0,0,0,0,0
98,0.979243,0.175824,0,0,0,0,0,0
99,0.993895,0.266178,0,0,0,0,0,0
100,0.969475,0.153846,0,0,0,0,0,0
101,0.949939,0.148962,0,0,0,0,0,0
102,0.969475,0.227106,0,0,0,0,0,0
103,0.976801,0.161172,0,0,0,0,0,0
104,0.986569,0.156288,0,0,0,0,0,0
105,0.954823,0.202686,0,0,0,0,0,0
106,0.962149,0.205128,0,0,0,0,0,0
107,0.979243,0.156288,0,0,0,0,0,0
108,0.974359,0.19536,0,0,0,0,0,0
109,0.981685,0.180708,0,0,0,0,0,0
110,0.971917,0.18315,0,0,0,0,0,0
111,0.969475,0.161172,0,0,0,0,0,0
112,0.949939,0.222222,0,0,0,0,0,0
113,0.967033,0.210012,0,0,0,0,0,0
114,1.00122,0.168498,0,0,0,0,0,0
115,0.971917,0.156288,0,0,0,0,0,0
116,0.964591,0.156288,0,0,0,0,0,0
117,0.974359,0.18315,0,0,0,0,0,0
118,0.959707,0.151404,0,0,0,0,0,0
119,0.971917,0.180708,0,0,0,0,0,0
120,0.986569,0.200244,0,0,0,0,0,0
121,0.981685,0.175824,0,0,0,0,0,0
122,0.971917,0.168498,0,0,0,0,0,0
123,0.952381,0.15873,0,0,0,0,0,0
124,0.969475,0.19536,0,0,0,0,0,0
125,0.984127,0.188034,0,0,0,0,0,0
126,0.993895,0.156288,0,0,0,0,0,0
127,0.967033,0.212454,0,0,0,0,0,0
128,0.974359,0.192918,0,0,0,0,0,0
129,0.962149,0.161172,0,0,0,0,0,0
130,0.969475,0.156288,0,0,0,0,0,0
131,0.989011,0.212454,0,0,0,0,0,0
132,0.976801,0.202686,0,0,0,0,0,0
133,0.957265,0.14652,0,0,0,0,0,0
134,0.969475,0.166056,0,0,0,0,0,0
135,0.974359,0.210012,0,0,0,0,0,0
136,0.984127,0.185592,0,0,0,0,0,0
137,0.949939,0.205128,0,0,0,0,0,0
138,0.959707,0.188034,0,0,0,0,0,0
139,0.969475,0.173382,0,0,0,0,0,0
140,0.974359,0.156288,0,0,0,0,0,0
141,0.979243,0.175824,0,0,0,0,0,0
142,0.954823,0.19536,0,0,0,0,0,0
143,0.962149,0.19536,0,0,0,0,0,0
144,0.947497,0.156288,0,0,0,0,0,0
145,0.962149,0.202686,0,0,0,0,0,0
146,0.976801,0.180708,0,0,0,0,0,0
147,1.00855,0.19536,0,0,0,0,0,0
148,0.954823,0.180708,0,0,0,0,0,0
149,0.954823,0.192918,0,0,0,0,0,0
150,0.764347,0.202686,0,0,0,0,0,0
151,0.962149,0.20757,0,0,0,0,0,0
152,0.984127,0.15873,0,0,0,0,0,0
153,1.00122,0.200244,0,0,0,0,0,0
154,0.962149,0.180708,0,0,0,0,0,0
155,0.964591,0.168498,0,0,0,0,0,0
156,0.957265,0.156288,0,0,0,0,0,0
157,0.971917,0.15873,0,0,0,0,0,0
158,0.993895,0.141636,0,0,0,0,0,0
159,0.959707,0.197802,0,0,0,0,0,0
160,0.954823,0.202686,0,0,0,0,0,0
161,0.959707,0.192918,0,0,0,0,0,0
162,0.979243,0.190476,0,0,0,0,0,0
163,0.981685,0.185592,0,0,0,0,0,0
164,0.967033,0.222222,0,0,0,0,0,0
165,0.947497,0.166056,0,0,0,0,0,0
166,0.930403,0.161172,0,0,0,0,0,0
167,0.959707,0.19536,0,0,0,0,0,0
168,1.00122,0.185592,0,0,0,0,0,0
169,0.969475,0.161172,0,0,0,0,0,0
170,0.962149,0.161172,0,0,0,0,0,0
171,0.945055,0.18315,0,0,0,0,0,0
172,0.979243,0.190476,0,0,0,0,0,0
173,0.964591,0.17094,0,0,0,0,0,0
174,0.996337,0.161172,0,0,0,0,0,0
175,0.964591,0.180708,0,0,0,0,0,0
176,0.957265,0.14652,0,0,0,0,0,0
177,0.954823,0.17094,0,0,0,0,0,0
178,0.971917,0.18315,0,0,0,0,0,0
179,1.00366,0.163614,0,0,0,0,0,0
180,0.962149,0.156288,0,0,0,0,0,0
181,0.947497,0.168498,0,0,0,0,0,0
182,0.957265,0.210012,0,0,0,0,0,0
183,0.986569,0.19536,0,0,0,0,0,0
184,0.981685,0.173382,0,0,0,0,0,0
185,0.947497,0.173382,0,0,0,0,0,0
186,0.942613,0.197802,0,0,0,0,0,0
187,0.969475,0.180708,0,0,0,0,0,0
188,0.964591,0.190476,0,0,0,0,0,0
189,0.986569,0.166056,0,0,0,0,0,0
190,0.967033,0.185592,0,0,0,0,0,0
191,0.949939,0.175824,0,0,0,0,0,0
192,0.942613,0.19536,0,0,0,0,0,0
193,0.979243,0.19536,0,0,0,0,0,0
194,1.00855,0.234432,0,0,0,0,0,0
195,0.942613,0.178266,0,0,0,0,0,0
196,0.949939,0.200244,0,0,0,0,0,0
197,0.974359,0.192918,0,0,0,0,0,0
198,0.969475,0.175824,0,0,0,0,0,0
199,0.932845,0.188034,0,0,0,0,0,0
200,0.947497,0.190476,0,0,0,0,0,0
201,0.954823,0.205128,0,0,0,0,0,0
202,0.962149,0.144078,0,0,0,0,0,0
203,0.979243,0.168498,0,0,0,0,0,0
204,0.964591,0.18315,0,0,0,0,0,0
205,0.957265,0.19536,0,0,0,0,0,0
206,0.937729,0.180708,0,0,0,0,0,0
207,0.964591,0.197802,0,0,0,0,0,0
208,0.991453,0.166056,0,0,0,0,0,0
209,0.976801,0.173382,0,0,0,0,0,0
210,0.937729,0.185592,0,0,0,0,0,0
211,0.942613,0.19536,0,0,0,0,0,0
212,0.981685,0.15873,0,0,0,0,0,0
213,0.979243,0.175824,0,0,0,0,0,0
214,0.969475,0.185592,0,0,0,0,0,0
215,0.962149,0.168498,0,0,0,0,0,0
216,0.952381,0.197802,0,0,0,0,0,0
217,0.962149,0.173382,0,0,0,0,0,0
218,0.976801,0.178266,0,0,0,0,0,0
219,0.964591,0.166056,0,0,0,0,0,0
220,0.957265,0.161172,0,0,0,0,0,0
221,0.942613,0.163614,0,0,0,0,0,0
222,0.957265,0.185592,0,0,0,0,0,0
223,0.981685,0.200244,0,0,0,0,0,0
224,0.976801,0.17094,0,0,0,0,0,0
225,0.962149,0.163614,0,0,0,0,0,0
226,0.959707,0.202686,0,0,0,0,0,0
227,0.952381,0.185592,0,0,0,0,0,0
228,0.962149,0.197802,0,0,0,0,0,0
229,0.989011,0.185592,0,0,0,0,0,0
230,0.984127,0.178266,0,0,0,0,0,0
231,0.949939,0.166056,0,0,0,0,0,0
232,0.971917,0.141636,0,0,0,0,0,0
233,0.971917,0.214896,0,0,0,0,0,0
234,0.979243,0.173382,0,0,0,0,0,0
235,0.957265,0.175824,0,0,0,0,0,0
236,0.964591,0.190476,0,0,0,0,0,0
237,0.962149,0.18315,0,0,0,0,0,0
238,0.981685,0.175824,0,0,0,0,0,0
239,0.974359,0.185592,0,0,0,0,0,0
240,0.974359,0.178266,0,0,0,0,0,0
241,0.976801,0.163614,0,0,0,0,0,0
242,0.962149,0.161172,0,0,0,0,0,0
243,0.981685,0.202686,0,0,0,0,0,0
244,0.979243,0.202686,0,0,0,0,0,0
245,1.01099,0.180708,0,0,0,0,0,0
246,0.964591,0.175824,0,0,0,0,0,0
247,0.962149,0.212454,0,0,0,0,0,0
248,0.979243,0.163614,0,0,0,0,0,0
249,0.986569,0.192918,0,0,0,0,0,0
250,0.979243,0.173382,0,0,0,0,0,0
1,0.962149,0.261294,0,0,0,0,0,0
2,0.974359,0.222222,0,0,0,0,0,0
3,0.942613,0.151404,0,0,0,0,0,0
4,0.993895,0.18315,0,0,0,0,0,0
5,0.998779,0.197802,0,0,0,0,0,0
6,0.984127,0.185592,0,0,0,0,0,0
7,0.967033,0.192918,0,0,0,0,0,0
8,0.969475,0.17094,0,0,0,0,0,0
9,0.998779,0.197802,0,0,0,0,0,0
10,1.00855,0.161172,0,0,0,0,0,0
11,0.971917,0.185592,0,0,0,0,0,0
12,0.962149,0.217338,0,0,0,0,0,0
13,0.991453,0.192918,0,0,0,0,0,0
14,0.989011,0.173382,0,0,0,0,0,0
15,0.971917,0.166056,0,0,0,0,0,0
16,0.976801,0.205128,0,0,0,0,0,0
17,0.969475,0.190476,0,0,0,0,0,0
18,0.969475,0.188034,0,0,0,0,0,0
19,0.998779,0.166056,0,0,0,0,0,0
20,0.996337,0.18315,0,0,0,0,0,0
21,0.989011,0.144078,0,0,0,0,0,0
22,0.967033,0.15873,0,0,0,0,0,0
23,0.991453,0.266178,0,0,0,0,0,0
24,1.01587,0.175824,0,0,0,0,0,0
25,0.976801,0.136752,0,0,0,0,0,0
26,0.957265,0.185592,0,0,0,0,0,0
27,0.825397,0.131868,0,0,0,0,0,0
28,1.00122,0.178266,0,0,0,0,0,0
29,0.998779,0.185592,0,0,0,0,0,0
30,0.976801,0.19536,0,0,0,0,0,0
31,0.981685,0.156288,0,0,0,0,0,0
32,0.989011,0.163614,0,0,0,0,0,0
33,0.998779,0.190476,0,0,0,0,0,0
34,1.00122,0.175824,0,0,0,0,0,0
35,0.984127,0.156288,0,0,0,0,0,0
36,0.976801,0.180708,0,0,0,0,0,0
37,0.991453,0.192918,0,0,0,0,0,0
38,1.01343,0.185592,0,0,0,0,0,0
39,1.00855,0.192918,0,0,0,0,0,0
40,0.964591,0.15873,0,0,0,0,0,0
41,0.962149,0.178266,0,0,0,0,0,0
42,1.00855,0.15873,0,0,0,0,0,0
43,1.01587,0.222222,0,0,0,0,0,0
44,0.998779,0.151404,0,0,0,0,0,0
45,0.984127,0.175824,0,0,0,0,0,0
46,0.991453,0.19536,0,0,0,0,0,0
47,0.991453,0.205128,0,0,0,0,0,0
48,1.00855,0.188034,0,0,0,0,0,0
49,0.996337,0.163614,0,0,0,0,0,0
50,0.984127,0.136752,0,0,0,0,0,0
51,0.991453,0.192918,0,0,0,0,0,0
52,1.01832,0.190476,0,0,0,0,0,0
53,1.00122,0.19536,0,0,0,0,0,0
54,0.981685,0.136752,0,0,0,0,0,0
55,0.974359,0.185592,0,0,0,0,0,0
56,1.00611,0.168498,0,0,0,0,0,0
57,1.01587,0.180708,0,0,0,0,0,0
58,0.974359,0.166056,0,0,0,0,0,0
59,0.976801,0.188034,0,0,0,0,0,0
60,0.989011,0.205128,0,0,0,0,0,0
61,0.996337,0.197802,0,0,0,0,0,0
62,0.996337,0.173382,0,0,0,0,0,0
63,0.993895,0.197802,0,0,0,0,0,0
64,0.986569,0.205128,0,0,0,0,0,0
65,1.03297,0.17094,0,0,0,0,0,0
66,1.00366,0.175824,0,0,0,0,0,0
67,1.02076,0.156288,0,0,0,0,0,0
68,0.984127,0.15873,0,0,0,0,0,0
69,0.971917,0.188034,0,0,0,0,0,0
70,1.00366,0.192918,0,0,0,0,0,0
71,1.02076,0.200244,0,0,0,0,0,0
72,1.01832,0.17094,0,0,0,0,0,0
73,0.989011,0.15873,0,0,0,0,0,0
74,0.979243,0.205128,0,0,0,0,0,0
75,1.00366,0.210012,0,0,0,0,0,0
76,1.00366,0.188034,0,0,0,0,0,0
77,0.989011,0.18315,0,0,0,0,0,0
78,1.00122,0.156288,0,0,0,0,0,0
79,0.991453,0.180708,0,0,0,0,0,0
80,0.984127,0.139194,0,0,0,0,0,0
81,1.01099,0.180708,0,0,0,0,0,0
82,1.01099,0.185592,0,0,0,0,0,0
83,0.986569,0.168498,0,0,0,0,0,0
84,0.974359,0.173382,0,0,0,0,0,0
85,1.00366,0.200244,0,0,0,0,0,0
86,1.00366,0.185592,0,0,0,0,0,0
87,1.02808,0.173382,0,0,0,0,0,0
88,0.998779,0.148962,0,0,0,0,0,0
89,1.00122,0.17094,0,0,0,0,0,0
90,1.00366,0.156288,0,0,0,0,0,0
91,0.984127,0.173382,0,0,0,0,0,0
92,1.02076,0.192918,0,0,0,0,0,0
93,1.00611,0.178266,0,0,0,0,0,0
94,0.986569,0.168498,0,0,0,0,0,0
95,0.989011,0.166056,0,0,0,0,0,0
96,1.0232,0.210012,0,0,0,0,0,0
97,1.02808,0.192918,0,0,0,0,0,0
98,0.986569,0.163614,0,0,0,0,0,0
99,0.989011,0.200244,0,0,0,0,0,0
100,1.00611,0.217338,0,0,0,0,0,0
101,1.01587,0.173382,0,0,0,0,0,0
102,1.01587,0.249084,0,0,0,0,0,0
103,0.989011,0.180708,0,0,0,0,0,0
104,0.996337,0.205128,0,0,0,0,0,0
105,0.998779,0.13431,0,0,0,0,0,0
106,1.00855,0.190476,0,0,0,0,0,0
107,1.04518,0.19536,0,0,0,0,0,0
108,1.00122,0.185592,0,0,0,0,0,0
109,0.979243,0.185592,0,0,0,0,0,0
110,0.984127,0.200244,0,0,0,0,0,0
111,1.02564,0.227106,0,0,0,0,0,0
112,1.02564,0.175824,0,0,0,0,0,0
113,1.00611,0.188034,0,0,0,0,0,0
114,0.979243,0.212454,0,0,0,0,0,0
115,0.998779,0.205128,0,0,0,0,0,0
116,1.00366,0.148962,0,0,0,0,0,0
117,1.02808,0.200244,0,0,0,0,0,0
118,1.01587,0.214896,0,0,0,0,0,0
119,1.00122,0.166056,0,0,0,0,0,0
120,0.993895,0.156288,0,0,0,0,0,0
121,1.01343,0.148962,0,0,0,0,0,0
122,1.04029,0.168498,0,0,0,0,0,0
123,1.01587,0.144078,0,0,0,0,0,0
124,0.993895,0.20757,0,0,0,0,0,0
125,0.991453,0.200244,0,0,0,0,0,0
126,1.01832,0.151404,0,0,0,0,0,0
127,1.01099,0.156288,0,0,0,0,0,0
128,1.00122,0.197802,0,0,0,0,0,0
129,1.01099,0.175824,0,0,0,0,0,0
130,0.993895,0.13431,0,0,0,0,0,0
131,1.01099,0.175824,0,0,0,0,0,0
132,1.02564,0.178266,0,0,0,0,0,0
133,1.03297,0.192918,0,0,0,0,0,0
134,1.00122,0.156288,0,0,0,0,0,0
135,0.996337,0.15873,0,0,0,0,0,0
136,1.0232,0.202686,0,0,0,0,0,0
137,1.03541,0.234432,0,0,0,0,0,0
138,0.986569,0.175824,0,0,0,0,0,0
139,0.976801,0.173382,0,0,0,0,0,0
140,1.02076,0.175824,0,0,0,0,0,0
141,1.0232,0.19536,0,0,0,0,0,0
142,1.03297,0.156288,0,0,0,0,0,0
143,0.998779,0.153846,0,0,0,0,0,0
144,0.996337,0.18315,0,0,0,0,0,0
145,1.00122,0.173382,0,0,0,0,0,0
146,1.03297,0.141636,0,0,0,0,0,0
147,1.04029,0.19536,0,0,0,0,0,0
148,1.00611,0.168498,0,0,0,0,0,0
149,0.991453,0.15873,0,0,0,0,0,0
150,1.00366,0.15873,0,0,0,0,0,0
151,1.03541,0.180708,0,0,0,0,0,0
152,1.03541,0.168498,0,0,0,0,0,0
153,1.00366,0.163614,0,0,0,0,0,0
154,0.993895,0.163614,0,0,0,0,0,0
155,1.01587,0.180708,0,0,0,0,0,0
156,1.00366,0.200244,0,0,0,0,0,0
157,1.03785,0.212454,0,0,0,0,0,0
158,1.00366,0.19536,0,0,0,0,0,0
159,0.996337,0.166056,0,0,0,0,0,0
160,0.993895,0.161172,0,0,0,0,0,0
161,1.01343,0.224664,0,0,0,0,0,0
162,1.03053,0.166056,0,0,0,0,0,0
163,1.01099,0.161172,0,0,0,0,0,0
164,0.993895,0.178266,0,0,0,0,0,0
165,0.991453,0.175824,0,0,0,0,0,0
166,1.01832,0.15873,0,0,0,0,0,0
167,1.03053,0.205128,0,0,0,0,0,0
168,1.01343,0.166056,0,0,0,0,0,0
169,1.00855,0.17094,0,0,0,0,0,0
170,0.996337,0.156288,0,0,0,0,0,0
171,0.993895,0.239316,0,0,0,0,0,0
172,1.01343,0.192918,0,0,0,0,0,0
173,1.04518,0.156288,0,0,0,0,0,0
174,0.998779,0.200244,0,0,0,0,0,0
175,0.991453,0.200244,0,0,0,0,0,0
176,1.01832,0.236874,0,0,0,0,0,0
177,1.02808,0.161172,0,0,0,0,0,0
178,0.991453,0.217338,0,0,0,0,0,0
179,1.00366,0.188034,0,0,0,0,0,0
180,1.00611,0.166056,0,0,0,0,0,0
181,1.01587,0.190476,0,0,0,0,0,0
182,1.01832,0.17094,0,0,0,0,0,0
183,1.0232,0.175824,0,0,0,0,0,0
184,1.02076,0.139194,0,0,0,0,0,0
185,0.986569,0.161172,0,0,0,0,0,0
186,1.00855,0.224664,0,0,0,0,0,0
187,1.03297,0.197802,0,0,0,0,0,0
188,1.00611,0.175824,0,0,0,0,0,0
189,1.00122,0.151404,0,0,0,0,0,0
190,1.00122,0.190476,0,0,0,0,0,0
191,1.00611,0.239316,0,0,0,0,0,0
192,1.0232,0.210012,0,0,0,0,0,0
193,1.04029,0.15873,0,0,0,0,0,0
194,1.01099,0.163614,0,0,0,0,0,0
195,1.00122,0.190476,0,0,0,0,0,0
196,0.981685,0.156288,0,0,0,0,0,0
197,1.0232,0.161172,0,0,0,0,0,0
198,1.04274,0.185592,0,0,0,0,0,0
199,1.01099,0.163614,0,0,0,0,0,0
200,0.991453,0.156288,0,0,0,0,0,0
201,0.981685,0.173382,0,0,0,0,0,0
202,1.01832,0.205128,0,0,0,0,0,0
203,1.01832,0.136752,0,0,0,0,0,0
204,1.03541,0.166056,0,0,0,0,0,0
205,1.01343,0.190476,0,0,0,0,0,0
206,1.00366,0.185592,0,0,0,0,0,0
207,0.964591,0.161172,0,0,0,0,0,0
208,1.01343,0.175824,0,0,0,0,0,0
209,1.03297,0.192918,0,0,0,0,0,0
210,1.01343,0.15873,0,0,0,0,0,0
211,0.986569,0.188034,0,0,0,0,0,0
212,0.991453,0.190476,0,0,0,0,0,0
213,1.02564,0.17094,0,0,0,0,0,0
214,1.02564,0.148962,0,0,0,0,0,0
215,1.01099,0.156288,0,0,0,0,0,0
216,1.01099,0.21978,0,0,0,0,0,0
217,0.998779,0.202686,0,0,0,0,0,0
218,0.996337,0.19536,0,0,0,0,0,0
219,1.01099,0.236874,0,0,0,0,0,0
220,1.05006,0.153846,0,0,0,0,0,0
221,1.00366,0.224664,0,0,0,0,0,0
222,0.989011,0.19536,0,0,0,0,0,0
223,0.996337,0.180708,0,0,0,0,0,0
224,1.01587,0.197802,0,0,0,0,0,0
225,1.01587,0.168498,0,0,0,0,0,0
226,1.00366,0.18315,0,0,0,0,0,0
227,1.01587,0.190476,0,0,0,0,0,0
228,1.01587,0.161172,0,0,0,0,0,0
229,1.00855,0.168498,0,0,0,0,0,0
230,1.01587,0.202686,0,0,0,0,0,0
231,1.00611,0.156288,0,0,0,0,0,0
232,0.996337,0.166056,0,0,0,0,0,0
233,1.00122,0.190476,0,0,0,0,0,0
234,1.01832,0.161172,0,0,0,0,0,0
235,1.04274,0.188034,0,0,0,0,0,0
