Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.981685,0.627595,0,0,0,0,0,0
2,0.967033,0.527473,0,0,0,0,0,0
3,0.962149,0.598291,0,0,0,0,0,0
4,0.971917,0.559219,0,0,0,0,0,0
5,0.986569,0.573871,0,0,0,0,0,0
6,0.967033,0.571429,0,0,0,0,0,0
7,0.991453,0.576313,0,0,0,0,0,0
8,0.952381,0.568987,0,0,0,0,0,0
9,0.967033,0.515263,0,0,0,0,0,0
10,0.932845,0.539683,0,0,0,0,0,0
11,0.984127,0.571429,0,0,0,0,0,0
12,0.959707,0.566545,0,0,0,0,0,0
13,0.976801,0.576313,0,0,0,0,0,0
14,0.981685,0.571429,0,0,0,0,0,0
15,0.976801,0.576313,0,0,0,0,0,0
16,0.993895,0.568987,0,0,0,0,0,0
17,0.947497,0.537241,0,0,0,0,0,0
18,0.962149,0.590965,0,0,0,0,0,0
19,0.945055,0.581197,0,0,0,0,0,0
20,0.971917,0.556777,0,0,0,0,0,0
21,0.967033,0.556777,0,0,0,0,0,0
22,0.986569,0.561661,0,0,0,0,0,0
23,0.976801,0.620269,0,0,0,0,0,0
24,0.979243,0.564103,0,0,0,0,0,0
25,0.957265,0.620269,0,0,0,0,0,0
26,0.971917,0.612943,0,0,0,0,0,0
27,0.989011,0.571429,0,0,0,0,0,0
28,0.964591,0.590965,0,0,0,0,0,0
29,0.996337,0.571429,0,0,0,0,0,0
30,0.969475,0.568987,0,0,0,0,0,0
31,0.959707,0.542125,0,0,0,0,0,0
32,0.942613,0.539683,0,0,0,0,0,0
33,0.979243,0.608059,0,0,0,0,0,0
34,0.969475,0.549451,0,0,0,0,0,0
35,0.971917,0.571429,0,0,0,0,0,0
36,0.981685,0.586081,0,0,0,0,0,0
37,0.979243,0.586081,0,0,0,0,0,0
38,0.998779,0.566545,0,0,0,0,0,0
39,0.962149,0.559219,0,0,0,0,0,0
40,0.981685,0.561661,0,0,0,0,0,0
41,0.949939,0.566545,0,0,0,0,0,0
42,0.979243,0.625153,0,0,0,0,0,0
43,0.959707,0.581197,0,0,0,0,0,0
44,0.986569,0.544567,0,0,0,0,0,0
45,0.976801,0.547009,0,0,0,0,0,0
46,0.974359,0.559219,0,0,0,0,0,0
47,0.959707,0.561661,0,0,0,0,0,0
48,0.957265,0.571429,0,0,0,0,0,0
49,0.996337,0.554335,0,0,0,0,0,0
50,0.962149,0.566545,0,0,0,0,0,0
51,0.996337,0.586081,0,0,0,0,0,0
52,0.932845,0.583639,0,0,0,0,0,0
53,0.967033,0.556777,0,0,0,0,0,0
54,0.959707,0.532357,0,0,0,0,0,0
55,0.957265,0.564103,0,0,0,0,0,0
56,0.969475,0.573871,0,0,0,0,0,0
57,0.969475,0.559219,0,0,0,0,0,0
58,0.989011,0.590965,0,0,0,0,0,0
59,0.984127,0.561661,0,0,0,0,0,0
60,0.991453,0.642247,0,0,0,0,0,0
61,0.954823,0.566545,0,0,0,0,0,0
62,0.957265,0.542125,0,0,0,0,0,0
63,0.959707,0.561661,0,0,0,0,0,0
64,0.954823,0.556777,0,0,0,0,0,0
65,0.969475,0.568987,0,0,0,0,0,0
66,0.986569,0.578755,0,0,0,0,0,0
67,0.998779,0.566545,0,0,0,0,0,0
68,0.974359,0.581197,0,0,0,0,0,0
69,0.976801,0.510379,0,0,0,0,0,0
70,0.952381,0.556777,0,0,0,0,0,0
71,0.981685,0.617827,0,0,0,0,0,0
72,0.971917,0.576313,0,0,0,0,0,0
73,0.959707,0.571429,0,0,0,0,0,0
74,0.974359,0.581197,0,0,0,0,0,0
75,0.957265,0.608059,0,0,0,0,0,0
76,0.976801,0.556777,0,0,0,0,0,0
77,0.954823,0.556777,0,0,0,0,0,0
78,1.00122,0.566545,0,0,0,0,0,0
79,0.962149,0.568987,0,0,0,0,0,0
80,0.967033,0.586081,0,0,0,0,0,0
81,0.984127,0.578755,0,0,0,0,0,0
