Index,AIN1,AIN 2,AIN 3,AIN 4,AIN 5,AIN 6,AIN 7,AIN 8
1,0.937729,0.517705,0,0,0,0,0,0
2,0.952381,0.498168,0,0,0,0,0,0
3,0.962149,0.483516,0,0,0,0,0,0
4,0.969475,0.490842,0,0,0,0,0,0
5,0.993895,0.503053,0,0,0,0,0,0
6,0.969475,0.498168,0,0,0,0,0,0
7,0.981685,0.495726,0,0,0,0,0,0
8,0.969475,0.500611,0,0,0,0,0,0
9,0.971917,0.483516,0,0,0,0,0,0
10,0.959707,0.478632,0,0,0,0,0,0
11,1.00122,0.485958,0,0,0,0,0,0
12,0.962149,0.527473,0,0,0,0,0,0
13,0.976801,0.485958,0,0,0,0,0,0
14,0.979243,0.503053,0,0,0,0,0,0
15,0.991453,0.468864,0,0,0,0,0,0
16,0.971917,0.512821,0,0,0,0,0,0
17,0.976801,0.500611,0,0,0,0,0,0
18,0.954823,0.493284,0,0,0,0,0,0
19,0.976801,0.498168,0,0,0,0,0,0
20,0.967033,0.4884,0,0,0,0,0,0
21,0.989011,0.490842,0,0,0,0,0,0
22,0.971917,0.544567,0,0,0,0,0,0
23,0.996337,0.522589,0,0,0,0,0,0
24,0.969475,0.544567,0,0,0,0,0,0
25,0.993895,0.547009,0,0,0,0,0,0
26,0.967033,0.527473,0,0,0,0,0,0
27,1.01343,0.498168,0,0,0,0,0,0
28,0.930403,0.498168,0,0,0,0,0,0
29,0.989011,0.493284,0,0,0,0,0,0
30,0.962149,0.498168,0,0,0,0,0,0
31,0.971917,0.493284,0,0,0,0,0,0
32,0.959707,0.522589,0,0,0,0,0,0
33,0.979243,0.493284,0,0,0,0,0,0
34,0.976801,0.507937,0,0,0,0,0,0
35,0.962149,0.507937,0,0,0,0,0,0
36,0.959707,0.495726,0,0,0,0,0,0
37,0.967033,0.520147,0,0,0,0,0,0
38,0.976801,0.515263,0,0,0,0,0,0
39,0.967033,0.498168,0,0,0,0,0,0
40,0.967033,0.503053,0,0,0,0,0,0
41,0.981685,0.534799,0,0,0,0,0,0
42,0.993895,0.512821,0,0,0,0,0,0
43,0.976801,0.517705,0,0,0,0,0,0
44,0.986569,0.564103,0,0,0,0,0,0
45,0.962149,0.503053,0,0,0,0,0,0
46,0.949939,0.527473,0,0,0,0,0,0
47,0.964591,0.500611,0,0,0,0,0,0
48,0.971917,0.503053,0,0,0,0,0,0
49,0.962149,0.520147,0,0,0,0,0,0
50,0.954823,0.507937,0,0,0,0,0,0
51,0.981685,0.590965,0,0,0,0,0,0
52,0.986569,0.493284,0,0,0,0,0,0
53,0.971917,0.517705,0,0,0,0,0,0
54,0.981685,0.473748,0,0,0,0,0,0
55,0.962149,0.493284,0,0,0,0,0,0
56,0.967033,0.517705,0,0,0,0,0,0
57,0.949939,0.515263,0,0,0,0,0,0
58,0.981685,0.517705,0,0,0,0,0,0
59,0.967033,0.537241,0,0,0,0,0,0
60,0.993895,0.593407,0,0,0,0,0,0
61,0.962149,0.529915,0,0,0,0,0,0
62,0.984127,0.520147,0,0,0,0,0,0
63,0.952381,0.564103,0,0,0,0,0,0
64,0.967033,0.515263,0,0,0,0,0,0
65,0.952381,0.517705,0,0,0,0,0,0
66,0.993895,0.522589,0,0,0,0,0,0
67,0.952381,0.547009,0,0,0,0,0,0
68,0.971917,0.515263,0,0,0,0,0,0
69,0.969475,0.527473,0,0,0,0,0,0
70,0.996337,0.527473,0,0,0,0,0,0
71,0.962149,0.532357,0,0,0,0,0,0
72,0.974359,0.527473,0,0,0,0,0,0
73,0.954823,0.515263,0,0,0,0,0,0
74,0.974359,0.507937,0,0,0,0,0,0
75,0.957265,0.527473,0,0,0,0,0,0
76,0.986569,0.520147,0,0,0,0,0,0
77,0.962149,0.539683,0,0,0,0,0,0
78,0.954823,0.529915,0,0,0,0,0,0
79,0.967033,0.588523,0,0,0,0,0,0
80,0.967033,0.512821,0,0,0,0,0,0
81,0.971917,0.529915,0,0,0,0,0,0
82,0.962149,0.525031,0,0,0,0,0,0
83,0.947497,0.517705,0,0,0,0,0,0
84,0.969475,0.527473,0,0,0,0,0,0
85,0.964591,0.551893,0,0,0,0,0,0
86,0.959707,0.581197,0,0,0,0,0,0
87,0.981685,0.559219,0,0,0,0,0,0
88,0.991453,0.537241,0,0,0,0,0,0
89,0.974359,0.537241,0,0,0,0,0,0
90,0.957265,0.554335,0,0,0,0,0,0
91,0.957265,0.539683,0,0,0,0,0,0
92,0.947497,0.517705,0,0,0,0,0,0
93,0.976801,0.576313,0,0,0,0,0,0
94,0.947497,0.527473,0,0,0,0,0,0
95,0.976801,0.568987,0,0,0,0,0,0
96,0.962149,0.603175,0,0,0,0,0,0
97,0.996337,0.576313,0,0,0,0,0,0
98,0.959707,0.564103,0,0,0,0,0,0
99,0.989011,0.542125,0,0,0,0,0,0
100,0.949939,0.564103,0,0,0,0,0,0
101,0.952381,0.566545,0,0,0,0,0,0
102,0.942613,0.586081,0,0,0,0,0,0
103,0.981685,0.556777,0,0,0,0,0,0
104,0.940171,0.571429,0,0,0,0,0,0
105,0.954823,0.588523,0,0,0,0,0,0
106,0.952381,0.644689,0,0,0,0,0,0
107,0.967033,0.608059,0,0,0,0,0,0
108,0.967033,0.566545,0,0,0,0,0,0
109,0.969475,0.595849,0,0,0,0,0,0
110,0.964591,0.571429,0,0,0,0,0,0
111,0.942613,0.586081,0,0,0,0,0,0
112,0.947497,0.586081,0,0,0,0,0,0
113,0.947497,0.566545,0,0,0,0,0,0
114,0.967033,0.595849,0,0,0,0,0,0
115,0.959707,0.610501,0,0,0,0,0,0
116,0.974359,0.610501,0,0,0,0,0,0
117,0.954823,0.595849,0,0,0,0,0,0
118,0.979243,0.615385,0,0,0,0,0,0
119,0.945055,0.603175,0,0,0,0,0,0
120,0.962149,0.608059,0,0,0,0,0,0
121,0.949939,0.605617,0,0,0,0,0,0
122,0.976801,0.630037,0,0,0,0,0,0
123,0.935287,0.605617,0,0,0,0,0,0
124,0.981685,0.625153,0,0,0,0,0,0
125,0.964591,0.637363,0,0,0,0,0,0
126,0.976801,0.639805,0,0,0,0,0,0
127,0.949939,0.634921,0,0,0,0,0,0
128,0.962149,0.620269,0,0,0,0,0,0
129,0.954823,0.659341,0,0,0,0,0,0
130,0.949939,0.600733,0,0,0,0,0,0
131,0.962149,0.634921,0,0,0,0,0,0
132,0.957265,0.630037,0,0,0,0,0,0
133,0.967033,0.669109,0,0,0,0,0,0
134,0.959707,0.669109,0,0,0,0,0,0
135,0.971917,0.644689,0,0,0,0,0,0
136,0.947497,0.644689,0,0,0,0,0,0
137,0.957265,0.637363,0,0,0,0,0,0
138,0.937729,0.642247,0,0,0,0,0,0
139,0.969475,0.659341,0,0,0,0,0,0
140,0.945055,0.664225,0,0,0,0,0,0
141,0.969475,0.639805,0,0,0,0,0,0
142,0.986569,0.681319,0,0,0,0,0,0
143,0.903541,0.717949,0,0,0,0,0,0
144,0.920635,0.656899,0,0,0,0,0,0
145,0.959707,0.676435,0,0,0,0,0,0
146,0.947497,0.664225,0,0,0,0,0,0
147,0.949939,0.625153,0,0,0,0,0,0
148,0.942613,0.666667,0,0,0,0,0,0
149,0.942613,0.673993,0,0,0,0,0,0
150,0.954823,0.671551,0,0,0,0,0,0
151,0.959707,0.732601,0,0,0,0,0,0
152,0.976801,0.683761,0,0,0,0,0,0
153,0.967033,0.678877,0,0,0,0,0,0
154,0.974359,0.683761,0,0,0,0,0,0
